place_id,display_name,category,stay_time,open_time,close_time
P0079,Node79,Other,0,00:00,23:59
P0080,Node80,Other,0,00:00,23:59
P0081,Node81,Other,0,00:00,23:59
P0082,Node82,Other,0,00:00,23:59
P0083,Node83,Other,0,00:00,23:59
P0084,Node84,Other,0,00:00,23:59
P0085,Node85,Other,0,00:00,23:59
P0086,Node86,Other,0,00:00,23:59
P0087,Node87,Other,0,00:00,23:59
P0088,Node88,Other,0,00:00,23:59
P0089,Node89,Other,0,00:00,23:59
P0090,Node90,Other,0,00:00,23:59
P0091,Node91,Other,0,00:00,23:59
P0092,Node92,Other,0,00:00,23:59
P0093,Node93,Other,0,00:00,23:59
P0094,Node94,Other,0,00:00,23:59
P0095,Node95,Other,0,00:00,23:59
P0096,Node96,Other,0,00:00,23:59
P0097,Node97,Other,0,00:00,23:59
P0098,Node98,Other,0,00:00,23:59
P0099,Node99,Other,0,00:00,23:59
P0100,Node100,Other,0,00:00,23:59
P0101,Node101,Other,0,00:00,23:59
P0102,Node102,Other,0,00:00,23:59
P0103,Node103,Other,0,00:00,23:59
P0104,Node104,Other,0,00:00,23:59
P0105,Node105,Other,0,00:00,23:59
P0106,Node106,Other,0,00:00,23:59
P0107,Node107,Other,0,00:00,23:59
P0108,Node108,Other,0,00:00,23:59
P0109,Node109,Other,0,00:00,23:59
P0110,Node110,Other,0,00:00,23:59
P0111,Node111,Other,0,00:00,23:59
P0112,Node112,Other,0,00:00,23:59
P0113,Node113,Other,0,00:00,23:59
P0114,Node114,Other,0,00:00,23:59
P0115,Node115,Other,0,00:00,23:59
P0116,Node116,Other,0,00:00,23:59
P0117,Node117,Other,0,00:00,23:59
P0118,Node118,Other,0,00:00,23:59
P0119,Node119,Other,0,00:00,23:59
P0120,Node120,Other,0,00:00,23:59
P0121,Node121,Other,0,00:00,23:59
P0122,Node122,Other,0,00:00,23:59
P0123,Node123,Other,0,00:00,23:59
P0124,Node124,Other,0,00:00,23:59
P0125,Node125,Other,0,00:00,23:59
P0126,Node126,Other,0,00:00,23:59
P0127,Node127,Other,0,00:00,23:59
P0128,Node128,Other,0,00:00,23:59
P0129,Node129,Other,0,00:00,23:59
P0130,Node130,Other,0,00:00,23:59
P0131,Node131,Other,0,00:00,23:59
P0132,Node132,Other,0,00:00,23:59
P0133,Node133,Other,0,00:00,23:59
P0134,Node134,Other,0,00:00,23:59
P0135,Node135,Other,0,00:00,23:59
P0136,Node136,Other,0,00:00,23:59
P0137,Node137,Other,0,00:00,23:59
P0138,Node138,Other,0,00:00,23:59
P0139,Node139,Other,0,00:00,23:59
P0140,Node140,Other,0,00:00,23:59
P0141,Node141,Other,0,00:00,23:59
P0142,Node142,Other,0,00:00,23:59
P0143,Node143,Other,0,00:00,23:59
P0144,Node144,Other,0,00:00,23:59
P0145,Node145,Other,0,00:00,23:59
P0146,Node146,Other,0,00:00,23:59
P0147,Node147,Other,0,00:00,23:59
P0148,Node148,Other,0,00:00,23:59
P0149,Node149,Other,0,00:00,23:59
P0150,Node150,Other,0,00:00,23:59
P0151,Node151,Other,0,00:00,23:59
P0152,Node152,Other,0,00:00,23:59
P0153,Node153,Other,0,00:00,23:59
P0154,Node154,Other,0,00:00,23:59
P0155,Node155,Other,0,00:00,23:59
P0156,Node156,Other,0,00:00,23:59
P0157,Node157,Other,0,00:00,23:59
P0158,Node158,Other,0,00:00,23:59
P0159,Node159,Other,0,00:00,23:59
P0160,Node160,Other,0,00:00,23:59
P0161,Node161,Other,0,00:00,23:59
P0162,Node162,Other,0,00:00,23:59
P0163,Node163,Other,0,00:00,23:59
P0164,Node164,Other,0,00:00,23:59
P0165,Node165,Other,0,00:00,23:59
P0166,Node166,Other,0,00:00,23:59
P0167,Node167,Other,0,00:00,23:59
P0168,Node168,Other,0,00:00,23:59
P0169,Node169,Other,0,00:00,23:59
P0170,Node170,Other,0,00:00,23:59
P0171,Node171,Other,0,00:00,23:59
P0172,Node172,Other,0,00:00,23:59
P0173,Node173,Other,0,00:00,23:59
P0174,Node174,Other,0,00:00,23:59
P0175,Node175,Other,0,00:00,23:59
P0176,Node176,Other,0,00:00,23:59
P0177,Node177,Other,0,00:00,23:59
P0178,Node178,Other,0,00:00,23:59
P0179,Node179,Other,0,00:00,23:59
P0180,Node180,Other,0,00:00,23:59
P0181,Node181,Other,0,00:00,23:59
P0182,Node182,Other,0,00:00,23:59
P0183,Node183,Other,0,00:00,23:59
P0184,Node184,Other,0,00:00,23:59
P0185,Node185,Other,0,00:00,23:59
P0186,Node186,Other,0,00:00,23:59
P0187,Node187,Other,0,00:00,23:59
P0188,Node188,Other,0,00:00,23:59
P0189,Node189,Other,0,00:00,23:59
P0190,Node190,Other,0,00:00,23:59
P0191,Node191,Other,0,00:00,23:59
P0192,Node192,Other,0,00:00,23:59
P0193,Node193,Other,0,00:00,23:59
P0194,Node194,Other,0,00:00,23:59
P0195,Node195,Other,0,00:00,23:59
P0196,Node196,Other,0,00:00,23:59
P0197,Node197,Other,0,00:00,23:59
P0198,Node198,Other,0,00:00,23:59
P0199,Node199,Other,0,00:00,23:59
P0200,Node200,Other,0,00:00,23:59
P0201,Node201,Other,0,00:00,23:59
P0202,Node202,Other,0,00:00,23:59
P0203,Node203,Other,0,00:00,23:59
P0204,Node204,Other,0,00:00,23:59
P0205,Node205,Other,0,00:00,23:59
P0206,Node206,Other,0,00:00,23:59
P0207,Node207,Other,0,00:00,23:59
P0208,Node208,Other,0,00:00,23:59
P0209,Node209,Other,0,00:00,23:59
P0210,Node210,Other,0,00:00,23:59
P0211,Node211,Other,0,00:00,23:59
P0212,Node212,Other,0,00:00,23:59
P0213,Node213,Other,0,00:00,23:59
P0214,Node214,Other,0,00:00,23:59
P0215,Node215,Other,0,00:00,23:59
P0216,Node216,Other,0,00:00,23:59
P0217,Node217,Other,0,00:00,23:59
P0218,Node218,Other,0,00:00,23:59
P0219,Node219,Other,0,00:00,23:59
P0220,Node220,Other,0,00:00,23:59
P0221,Node221,Other,0,00:00,23:59
P0222,Node222,Other,0,00:00,23:59
P0223,Node223,Other,0,00:00,23:59
P0224,Node224,Other,0,00:00,23:59
P0225,Node225,Other,0,00:00,23:59
P0226,Node226,Other,0,00:00,23:59
P0227,Node227,Other,0,00:00,23:59
P0228,Node228,Other,0,00:00,23:59
P0229,Node229,Other,0,00:00,23:59
P0230,Node230,Other,0,00:00,23:59
P0231,Node231,Other,0,00:00,23:59
P0232,Node232,Other,0,00:00,23:59
P0233,Node233,Other,0,00:00,23:59
P0234,Node234,Other,0,00:00,23:59
P0235,Node235,Other,0,00:00,23:59
P0236,Node236,Other,0,00:00,23:59
P0237,Node237,Other,0,00:00,23:59
P0238,Node238,Other,0,00:00,23:59
P0239,Node239,Other,0,00:00,23:59
P0240,Node240,Other,0,00:00,23:59
P0241,Node241,Other,0,00:00,23:59
P0242,Node242,Other,0,00:00,23:59
P0243,Node243,Other,0,00:00,23:59
P0244,Node244,Other,0,00:00,23:59
P0245,Node245,Other,0,00:00,23:59
P0246,Node246,Other,0,00:00,23:59
P0247,Node247,Other,0,00:00,23:59
P0248,Node248,Other,0,00:00,23:59
P0249,Node249,Other,0,00:00,23:59
P0250,Node250,Other,0,00:00,23:59
P0251,Node251,Other,0,00:00,23:59
P0252,Node252,Other,0,00:00,23:59
P0253,Node253,Other,0,00:00,23:59
P0254,Node254,Other,0,00:00,23:59
P0255,Node255,Other,0,00:00,23:59
P0256,Node256,Other,0,00:00,23:59
P0257,Node257,Other,0,00:00,23:59
P0258,Node258,Other,0,00:00,23:59
P0259,Node259,Other,0,00:00,23:59
P0260,Node260,Other,0,00:00,23:59
P0261,Node261,Other,0,00:00,23:59
P0262,Node262,Other,0,00:00,23:59
P0263,Node263,Other,0,00:00,23:59
P0264,Node264,Other,0,00:00,23:59
P0265,Node265,Other,0,00:00,23:59
P0266,Node266,Other,0,00:00,23:59
P0267,Node267,Other,0,00:00,23:59
P0268,Node268,Other,0,00:00,23:59
P0269,Node269,Other,0,00:00,23:59
P0270,Node270,Other,0,00:00,23:59
P0271,Node271,Other,0,00:00,23:59
P0272,Node272,Other,0,00:00,23:59
P0273,Node273,Other,0,00:00,23:59
P0274,Node274,Other,0,00:00,23:59
P0275,Node275,Other,0,00:00,23:59
P0276,Node276,Other,0,00:00,23:59
P0277,Node277,Other,0,00:00,23:59
P0278,Node278,Other,0,00:00,23:59
P0279,Node279,Other,0,00:00,23:59
P0280,Node280,Other,0,00:00,23:59
P0281,Node281,Other,0,00:00,23:59
P0282,Node282,Other,0,00:00,23:59
P0283,Node283,Other,0,00:00,23:59
P0284,Node284,Other,0,00:00,23:59
P0285,Node285,Other,0,00:00,23:59
P0286,Node286,Other,0,00:00,23:59
P0287,Node287,Other,0,00:00,23:59
P0288,Node288,Other,0,00:00,23:59
P0289,Node289,Other,0,00:00,23:59
P0290,Node290,Other,0,00:00,23:59
P0291,Node291,Other,0,00:00,23:59
P0292,Node292,Other,0,00:00,23:59
P0293,Node293,Other,0,00:00,23:59
P0294,Node294,Other,0,00:00,23:59
P0295,Node295,Other,0,00:00,23:59
P0296,Node296,Other,0,00:00,23:59
P0297,Node297,Other,0,00:00,23:59
P0298,Node298,Other,0,00:00,23:59
P0299,Node299,Other,0,00:00,23:59
P0300,Node300,Other,0,00:00,23:59
P0301,Node301,Other,0,00:00,23:59
P0302,Node302,Other,0,00:00,23:59
P0303,Node303,Other,0,00:00,23:59
P0304,Node304,Other,0,00:00,23:59
P0305,Node305,Other,0,00:00,23:59
P0306,Node306,Other,0,00:00,23:59
P0307,Node307,Other,0,00:00,23:59
P0308,Node308,Other,0,00:00,23:59
P0309,Node309,Other,0,00:00,23:59
P0310,Node310,Other,0,00:00,23:59
P0311,Node311,Other,0,00:00,23:59
P0312,Node312,Other,0,00:00,23:59
P0313,Node313,Other,0,00:00,23:59
P0314,Node314,Other,0,00:00,23:59
P0315,Node315,Other,0,00:00,23:59
P0316,Node316,Other,0,00:00,23:59
P0317,Node317,Other,0,00:00,23:59
P0318,Node318,Other,0,00:00,23:59
P0319,Node319,Other,0,00:00,23:59
P0320,Node320,Other,0,00:00,23:59
P0321,Node321,Other,0,00:00,23:59
P0322,Node322,Other,0,00:00,23:59
P0323,Node323,Other,0,00:00,23:59
P0324,Node324,Other,0,00:00,23:59
P0325,Node325,Other,0,00:00,23:59
P0326,Node326,Other,0,00:00,23:59
P0327,Node327,Other,0,00:00,23:59
P0328,Node328,Other,0,00:00,23:59
P0329,Node329,Other,0,00:00,23:59
P0330,Node330,Other,0,00:00,23:59
P0331,Node331,Other,0,00:00,23:59
P0332,Node332,Other,0,00:00,23:59
P0333,Node333,Other,0,00:00,23:59
P0334,Node334,Other,0,00:00,23:59
P0335,Node335,Other,0,00:00,23:59
P0336,Node336,Other,0,00:00,23:59
P0337,Node337,Other,0,00:00,23:59
P0338,Node338,Other,0,00:00,23:59
P0339,Node339,Other,0,00:00,23:59
P0340,Node340,Other,0,00:00,23:59
P0341,Node341,Other,0,00:00,23:59
P0342,Node342,Other,0,00:00,23:59
P0343,Node343,Other,0,00:00,23:59
P0344,Node344,Other,0,00:00,23:59
P0345,Node345,Other,0,00:00,23:59
P0346,Node346,Other,0,00:00,23:59
P0347,Node347,Other,0,00:00,23:59
P0348,Node348,Other,0,00:00,23:59
P0349,Node349,Other,0,00:00,23:59
P0350,Node350,Other,0,00:00,23:59
P0351,Node351,Other,0,00:00,23:59
P0352,Node352,Other,0,00:00,23:59
P0353,Node353,Other,0,00:00,23:59
P0354,Node354,Other,0,00:00,23:59
P0355,Node355,Other,0,00:00,23:59
P0356,Node356,Other,0,00:00,23:59
P0357,Node357,Other,0,00:00,23:59
P0358,Node358,Other,0,00:00,23:59
P0359,Node359,Other,0,00:00,23:59
P0360,Node360,Other,0,00:00,23:59
P0361,Node361,Other,0,00:00,23:59
P0362,Node362,Other,0,00:00,23:59
P0363,Node363,Other,0,00:00,23:59
P0364,Node364,Other,0,00:00,23:59
P0365,Node365,Other,0,00:00,23:59
P0366,Node366,Other,0,00:00,23:59
P0367,Node367,Other,0,00:00,23:59
P0368,Node368,Other,0,00:00,23:59
P0369,Node369,Other,0,00:00,23:59
P0370,Node370,Other,0,00:00,23:59
P0371,Node371,Other,0,00:00,23:59
P0372,Node372,Other,0,00:00,23:59
P0373,Node373,Other,0,00:00,23:59
P0374,Node374,Other,0,00:00,23:59
P0375,Node375,Other,0,00:00,23:59
P0376,Node376,Other,0,00:00,23:59
P0377,Node377,Other,0,00:00,23:59
P0378,Node378,Other,0,00:00,23:59
P0379,Node379,Other,0,00:00,23:59
P0380,Node380,Other,0,00:00,23:59
P0381,Node381,Other,0,00:00,23:59
P0382,Node382,Other,0,00:00,23:59
P0383,Node383,Other,0,00:00,23:59
P0384,Node384,Other,0,00:00,23:59
P0385,Node385,Other,0,00:00,23:59
P0386,Node386,Other,0,00:00,23:59
P0387,Node387,Other,0,00:00,23:59
P0388,Node388,Other,0,00:00,23:59
P0389,Node389,Other,0,00:00,23:59
P0390,Node390,Other,0,00:00,23:59
P0391,Node391,Other,0,00:00,23:59
P0392,Node392,Other,0,00:00,23:59
P0393,Node393,Other,0,00:00,23:59
P0394,Node394,Other,0,00:00,23:59
P0395,Node395,Other,0,00:00,23:59
P0396,Node396,Other,0,00:00,23:59
P0397,Node397,Other,0,00:00,23:59
P0398,Node398,Other,0,00:00,23:59
P0399,Node399,Other,0,00:00,23:59
P0400,Node400,Other,0,00:00,23:59
P0401,Node401,Other,0,00:00,23:59
P0402,Node402,Other,0,00:00,23:59
P0403,Node403,Other,0,00:00,23:59
P0404,Node404,Other,0,00:00,23:59
P0405,Node405,Other,0,00:00,23:59
P0406,Node406,Other,0,00:00,23:59
P0407,Node407,Other,0,00:00,23:59
P0408,Node408,Other,0,00:00,23:59
P0409,Node409,Other,0,00:00,23:59
P0410,Node410,Other,0,00:00,23:59
P0411,Node411,Other,0,00:00,23:59
P0412,Node412,Other,0,00:00,23:59
P0413,Node413,Other,0,00:00,23:59
P0414,Node414,Other,0,00:00,23:59
P0415,Node415,Other,0,00:00,23:59
P0416,Node416,Other,0,00:00,23:59
P0417,Node417,Other,0,00:00,23:59
P0418,Node418,Other,0,00:00,23:59
P0419,Node419,Other,0,00:00,23:59
P0420,Node420,Other,0,00:00,23:59
P0421,Node421,Other,0,00:00,23:59
P0422,Node422,Other,0,00:00,23:59
P0423,Node423,Other,0,00:00,23:59
P0424,Node424,Other,0,00:00,23:59
P0425,Node425,Other,0,00:00,23:59
P0426,Node426,Other,0,00:00,23:59
P0427,Node427,Other,0,00:00,23:59
P0428,Node428,Other,0,00:00,23:59
P0429,Node429,Other,0,00:00,23:59
P0430,Node430,Other,0,00:00,23:59
P0431,Node431,Other,0,00:00,23:59
P0432,Node432,Other,0,00:00,23:59
P0433,Node433,Other,0,00:00,23:59
P0434,Node434,Other,0,00:00,23:59
P0435,Node435,Other,0,00:00,23:59
P0436,Node436,Other,0,00:00,23:59
P0437,Node437,Other,0,00:00,23:59
P0438,Node438,Other,0,00:00,23:59
P0439,Node439,Other,0,00:00,23:59
P0440,Node440,Other,0,00:00,23:59
P0441,Node441,Other,0,00:00,23:59
P0442,Node442,Other,0,00:00,23:59
P0443,Node443,Other,0,00:00,23:59
P0444,Node444,Other,0,00:00,23:59
P0445,Node445,Other,0,00:00,23:59
P0446,Node446,Other,0,00:00,23:59
P0447,Node447,Other,0,00:00,23:59
P0448,Node448,Other,0,00:00,23:59
P0449,Node449,Other,0,00:00,23:59
P0450,Node450,Other,0,00:00,23:59
P0451,Node451,Other,0,00:00,23:59
P0452,Node452,Other,0,00:00,23:59
P0453,Node453,Other,0,00:00,23:59
P0454,Node454,Other,0,00:00,23:59
P0455,Node455,Other,0,00:00,23:59
P0456,Node456,Other,0,00:00,23:59
P0457,Node457,Other,0,00:00,23:59
P0458,Node458,Other,0,00:00,23:59
P0459,Node459,Other,0,00:00,23:59
P0460,Node460,Other,0,00:00,23:59
P0461,Node461,Other,0,00:00,23:59
P0462,Node462,Other,0,00:00,23:59
P0463,Node463,Other,0,00:00,23:59
P0464,Node464,Other,0,00:00,23:59
P0465,Node465,Other,0,00:00,23:59
P0466,Node466,Other,0,00:00,23:59
P0467,Node467,Other,0,00:00,23:59
P0468,Node468,Other,0,00:00,23:59
P0469,Node469,Other,0,00:00,23:59
P0470,Node470,Other,0,00:00,23:59
P0471,Node471,Other,0,00:00,23:59
P0472,Node472,Other,0,00:00,23:59
P0473,Node473,Other,0,00:00,23:59
P0474,Node474,Other,0,00:00,23:59
P0475,Node475,Other,0,00:00,23:59
P0476,Node476,Other,0,00:00,23:59
P0477,Node477,Other,0,00:00,23:59
P0478,Node478,Other,0,00:00,23:59
P0479,Node479,Other,0,00:00,23:59
P0480,Node480,Other,0,00:00,23:59
P0481,Node481,Other,0,00:00,23:59
P0482,Node482,Other,0,00:00,23:59
P0483,Node483,Other,0,00:00,23:59
P0484,Node484,Other,0,00:00,23:59
P0485,Node485,Other,0,00:00,23:59
P0486,Node486,Other,0,00:00,23:59
P0487,Node487,Other,0,00:00,23:59
P0488,Node488,Other,0,00:00,23:59
P0489,Node489,Other,0,00:00,23:59
P0490,Node490,Other,0,00:00,23:59
P0491,Node491,Other,0,00:00,23:59
P0492,Node492,Other,0,00:00,23:59
P0493,Node493,Other,0,00:00,23:59
P0494,Node494,Other,0,00:00,23:59
P0495,Node495,Other,0,00:00,23:59
P0496,Node496,Other,0,00:00,23:59
P0497,Node497,Other,0,00:00,23:59
P0498,Node498,Other,0,00:00,23:59
P0499,Node499,Other,0,00:00,23:59
P0500,Node500,Other,0,00:00,23:59
P0501,Node501,Other,0,00:00,23:59
P0502,Node502,Other,0,00:00,23:59
P0503,Node503,Other,0,00:00,23:59
P0504,Node504,Other,0,00:00,23:59
P0505,Node505,Other,0,00:00,23:59
P0506,Node506,Other,0,00:00,23:59
P0507,Node507,Other,0,00:00,23:59
P0508,Node508,Other,0,00:00,23:59
P0509,Node509,Other,0,00:00,23:59
P0510,Node510,Other,0,00:00,23:59
P0511,Node511,Other,0,00:00,23:59
P0512,Node512,Other,0,00:00,23:59
P0513,Node513,Other,0,00:00,23:59
P0514,Node514,Other,0,00:00,23:59
P0515,Node515,Other,0,00:00,23:59
P0516,Node516,Other,0,00:00,23:59
P0517,Node517,Other,0,00:00,23:59
P0518,Node518,Other,0,00:00,23:59
P0519,Node519,Other,0,00:00,23:59
P0520,Node520,Other,0,00:00,23:59
P0521,Node521,Other,0,00:00,23:59
P0522,Node522,Other,0,00:00,23:59
P0523,Node523,Other,0,00:00,23:59
P0524,Node524,Other,0,00:00,23:59
P0525,Node525,Other,0,00:00,23:59
P0526,Node526,Other,0,00:00,23:59
P0527,Node527,Other,0,00:00,23:59
P0528,Node528,Other,0,00:00,23:59
P0529,Node529,Other,0,00:00,23:59
P0530,Node530,Other,0,00:00,23:59
P0531,Node531,Other,0,00:00,23:59
P0532,Node532,Other,0,00:00,23:59
P0533,Node533,Other,0,00:00,23:59
P0534,Node534,Other,0,00:00,23:59
P0535,Node535,Other,0,00:00,23:59
P0536,Node536,Other,0,00:00,23:59
P0537,Node537,Other,0,00:00,23:59
P0538,Node538,Other,0,00:00,23:59
P0539,Node539,Other,0,00:00,23:59
P0540,Node540,Other,0,00:00,23:59
P0541,Node541,Other,0,00:00,23:59
P0542,Node542,Other,0,00:00,23:59
P0543,Node543,Other,0,00:00,23:59
P0544,Node544,Other,0,00:00,23:59
P0545,Node545,Other,0,00:00,23:59
P0546,Node546,Other,0,00:00,23:59
P0547,Node547,Other,0,00:00,23:59
P0548,Node548,Other,0,00:00,23:59
P0549,Node549,Other,0,00:00,23:59
P0550,Node550,Other,0,00:00,23:59
P0551,Node551,Other,0,00:00,23:59
P0552,Node552,Other,0,00:00,23:59
P0553,Node553,Other,0,00:00,23:59
P0554,Node554,Other,0,00:00,23:59
P0555,Node555,Other,0,00:00,23:59
P0556,Node556,Other,0,00:00,23:59
P0557,Node557,Other,0,00:00,23:59
P0558,Node558,Other,0,00:00,23:59
P0559,Node559,Other,0,00:00,23:59
P0560,Node560,Other,0,00:00,23:59
P0561,Node561,Other,0,00:00,23:59
P0562,Node562,Other,0,00:00,23:59
P0563,Node563,Other,0,00:00,23:59
P0564,Node564,Other,0,00:00,23:59
P0565,Node565,Other,0,00:00,23:59
P0566,Node566,Other,0,00:00,23:59
P0567,Node567,Other,0,00:00,23:59
P0568,Node568,Other,0,00:00,23:59
P0569,Node569,Other,0,00:00,23:59
P0570,Node570,Other,0,00:00,23:59
P0571,Node571,Other,0,00:00,23:59
P0572,Node572,Other,0,00:00,23:59
P0573,Node573,Other,0,00:00,23:59
P0574,Node574,Other,0,00:00,23:59
P0575,Node575,Other,0,00:00,23:59
P0576,Node576,Other,0,00:00,23:59
P0577,Node577,Other,0,00:00,23:59
P0578,Node578,Other,0,00:00,23:59
P0579,Node579,Other,0,00:00,23:59
P0580,Node580,Other,0,00:00,23:59
P0581,Node581,Other,0,00:00,23:59
P0582,Node582,Other,0,00:00,23:59
P0583,Node583,Other,0,00:00,23:59
P0584,Node584,Other,0,00:00,23:59
P0585,Node585,Other,0,00:00,23:59
P0586,Node586,Other,0,00:00,23:59
P0587,Node587,Other,0,00:00,23:59
P0588,Node588,Other,0,00:00,23:59
P0589,Node589,Other,0,00:00,23:59
P0590,Node590,Other,0,00:00,23:59
P0591,Node591,Other,0,00:00,23:59
P0592,Node592,Other,0,00:00,23:59
P0593,Node593,Other,0,00:00,23:59
P0594,Node594,Other,0,00:00,23:59
P0595,Node595,Other,0,00:00,23:59
P0596,Node596,Other,0,00:00,23:59
P0597,Node597,Other,0,00:00,23:59
P0598,Node598,Other,0,00:00,23:59
P0599,Node599,Other,0,00:00,23:59
P0600,Node600,Other,0,00:00,23:59
P0601,Node601,Other,0,00:00,23:59
P0602,Node602,Other,0,00:00,23:59
P0603,Node603,Other,0,00:00,23:59
P0604,Node604,Other,0,00:00,23:59
P0605,Node605,Other,0,00:00,23:59
P0606,Node606,Other,0,00:00,23:59
P0607,Node607,Other,0,00:00,23:59
P0608,Node608,Other,0,00:00,23:59
P0609,Node609,Other,0,00:00,23:59
P0610,Node610,Other,0,00:00,23:59
P0611,Node611,Other,0,00:00,23:59
P0612,Node612,Other,0,00:00,23:59
P0613,Node613,Other,0,00:00,23:59
P0614,Node614,Other,0,00:00,23:59
P0615,Node615,Other,0,00:00,23:59
P0616,Node616,Other,0,00:00,23:59
P0617,Node617,Other,0,00:00,23:59
P0618,Node618,Other,0,00:00,23:59
P0619,Node619,Other,0,00:00,23:59
P0620,Node620,Other,0,00:00,23:59
P0621,Node621,Other,0,00:00,23:59
P0622,Node622,Other,0,00:00,23:59
P0623,Node623,Other,0,00:00,23:59
P0624,Node624,Other,0,00:00,23:59
P0625,Node625,Other,0,00:00,23:59
P0626,Node626,Other,0,00:00,23:59
P0627,Node627,Other,0,00:00,23:59
P0628,Node628,Other,0,00:00,23:59
P0629,Node629,Other,0,00:00,23:59
P0630,Node630,Other,0,00:00,23:59
P0631,Node631,Other,0,00:00,23:59
P0632,Node632,Other,0,00:00,23:59
P0633,Node633,Other,0,00:00,23:59
P0634,Node634,Other,0,00:00,23:59
P0635,Node635,Other,0,00:00,23:59
P0636,Node636,Other,0,00:00,23:59
P0637,Node637,Other,0,00:00,23:59
P0638,Node638,Other,0,00:00,23:59
P0639,Node639,Other,0,00:00,23:59
P0640,Node640,Other,0,00:00,23:59
P0641,Node641,Other,0,00:00,23:59
P0642,Node642,Other,0,00:00,23:59
P0643,Node643,Other,0,00:00,23:59
P0644,Node644,Other,0,00:00,23:59
P0645,Node645,Other,0,00:00,23:59
P0646,Node646,Other,0,00:00,23:59
P0647,Node647,Other,0,00:00,23:59
P0648,Node648,Other,0,00:00,23:59
P0649,Node649,Other,0,00:00,23:59
P0650,Node650,Other,0,00:00,23:59
P0651,Node651,Other,0,00:00,23:59
P0652,Node652,Other,0,00:00,23:59
P0653,Node653,Other,0,00:00,23:59
P0654,Node654,Other,0,00:00,23:59
P0655,Node655,Other,0,00:00,23:59
P0656,Node656,Other,0,00:00,23:59
P0657,Node657,Other,0,00:00,23:59
P0658,Node658,Other,0,00:00,23:59
P0659,Node659,Other,0,00:00,23:59
P0660,Node660,Other,0,00:00,23:59
P0661,Node661,Other,0,00:00,23:59
P0662,Node662,Other,0,00:00,23:59
P0663,Node663,Other,0,00:00,23:59
P0664,Node664,Other,0,00:00,23:59
