from_id,to_id,distance,walk_time,status
G0174,G0175,19,1,open
G0174,G0206,12,5,open
G0175,G0176,14,3,open
G0175,G0207,3,5,open
G0176,G0177,11,1,open
G0176,G0208,14,4,open
G0177,G0178,4,4,open
G0177,G0209,12,4,open
G0178,G0179,5,4,open
G0178,G0210,6,5,open
G0179,G0180,9,5,open
G0179,G0211,18,4,open
G0180,G0181,15,4,open
G0180,G0212,19,3,open
G0181,G0182,11,2,open
G0181,G0213,3,3,open
G0182,G0183,15,2,open
G0182,G0214,15,5,open
G0183,G0184,20,4,open
G0183,G0215,11,1,open
G0184,G0185,16,3,open
G0184,G0216,6,4,open
G0185,G0186,7,3,open
G0185,G0217,9,3,open
G0186,G0187,9,5,open
G0186,G0218,9,5,open
G0187,G0188,1,5,open
G0187,G0219,7,1,open
G0188,G0189,8,4,open
G0188,G0220,16,5,open
G0189,G0190,8,4,open
G0189,G0221,16,4,open
G0190,G0191,1,1,open
G0190,G0222,10,2,open
G0191,G0192,13,2,open
G0191,G0223,10,5,open
G0192,G0224,12,4,open
G0193,G0194,18,5,open
G0193,G0225,12,4,open
G0194,G0195,18,3,open
G0194,G0226,12,4,open
G0195,G0196,9,3,open
G0195,G0227,9,2,open
G0196,G0197,4,2,open
G0196,G0228,11,1,open
G0197,G0198,18,2,open
G0197,G0229,7,2,open
G0198,G0199,16,3,open
G0198,G0230,19,5,open
G0199,G0200,20,3,open
G0199,G0231,4,2,open
G0200,G0201,10,2,open
G0200,G0232,12,2,open
G0201,G0202,10,1,open
G0201,G0233,18,2,open
G0202,G0203,9,1,open
G0202,G0234,2,5,open
G0203,G0204,10,2,open
G0203,G0235,16,1,open
G0204,G0205,1,5,open
G0204,G0236,10,4,open
G0205,G0206,16,4,open
G0205,G0237,11,2,open
G0206,G0207,2,3,open
G0206,G0238,16,1,open
G0207,G0208,3,4,open
G0207,G0239,16,1,open
G0208,G0209,19,1,open
G0208,G0240,5,2,open
G0209,G0210,19,3,open
G0209,G0241,3,2,open
G0210,G0211,4,5,open
G0210,G0242,14,5,open
G0211,G0212,20,5,open
G0211,G0243,8,5,open
G0212,G0213,13,4,open
G0212,G0244,15,3,open
G0213,G0214,19,4,open
G0213,G0245,10,5,open
G0214,G0215,20,1,open
G0214,G0246,20,1,open
G0215,G0216,7,2,open
G0215,G0247,9,1,open
G0216,G0217,6,2,open
G0216,G0248,6,5,open
G0217,G0218,3,2,open
G0217,G0249,1,4,open
G0218,G0219,15,5,open
G0218,G0250,16,3,open
G0219,G0220,2,2,open
G0219,G0251,10,3,open
G0220,G0221,15,1,open
G0220,G0252,8,3,open
G0221,G0222,19,2,open
G0221,G0253,14,1,open
G0222,G0223,18,2,open
G0222,G0254,5,3,open
G0223,G0224,5,1,open
G0223,G0255,2,2,open
G0224,G0256,10,5,open
G0225,G0226,19,3,open
G0225,G0257,15,1,open
G0226,G0227,15,3,open
G0226,G0258,13,3,open
G0227,G0228,17,5,open
G0227,G0259,16,4,open
G0228,G0229,3,5,open
G0228,G0260,2,4,open
G0229,G0230,11,5,open
G0229,G0261,9,1,open
G0230,G0231,3,2,open
G0230,G0262,19,5,open
G0231,G0232,1,3,open
G0231,G0263,19,1,open
G0232,G0233,6,4,open
G0232,G0264,17,4,open
G0233,G0234,9,2,open
G0233,G0265,19,4,open
G0234,G0235,16,1,open
G0234,G0266,16,3,open
G0235,G0236,14,3,open
G0235,G0267,11,1,open
G0236,G0237,6,3,open
G0236,G0268,14,4,open
G0237,G0238,10,4,open
G0237,G0269,18,1,open
G0238,G0239,15,1,open
G0238,G0270,11,3,open
G0239,G0240,11,1,open
G0239,G0271,13,5,open
G0240,G0241,1,5,open
G0240,G0272,15,4,open
G0241,G0242,2,2,open
G0241,G0273,17,3,open
G0242,G0243,20,4,open
G0242,G0274,15,1,open
G0243,G0244,7,3,open
G0243,G0275,18,2,open
G0244,G0245,10,4,open
G0244,G0276,16,1,open
G0245,G0246,1,5,open
G0245,G0277,8,2,open
G0246,G0247,10,5,open
G0246,G0278,1,5,open
G0247,G0248,14,1,open
G0247,G0279,8,1,open
G0248,G0249,15,1,open
G0248,G0280,5,4,open
G0249,G0250,10,5,open
G0249,G0281,9,4,open
G0250,G0251,16,4,open
G0250,G0282,8,4,open
G0251,G0252,18,2,open
G0251,G0283,13,2,open
G0252,G0253,20,5,open
G0252,G0284,5,1,open
G0253,G0254,9,4,open
G0253,G0285,11,5,open
G0254,G0255,9,1,open
G0254,G0286,10,3,open
G0255,G0256,19,5,open
G0255,G0287,16,2,open
G0256,G0288,15,5,open
G0257,G0258,16,3,open
G0257,G0289,11,5,open
G0258,G0259,18,4,open
G0258,G0290,15,3,open
G0259,G0260,7,2,open
G0259,G0291,19,4,open
G0260,G0261,8,4,open
G0260,G0292,2,3,open
G0261,G0262,16,4,open
G0261,G0293,13,2,open
G0262,G0263,16,1,open
G0262,G0294,5,5,open
G0263,G0264,19,3,open
G0263,G0295,4,4,open
G0264,G0265,4,5,open
G0264,G0296,15,1,open
G0265,G0266,5,4,open
G0265,G0297,5,1,open
G0266,G0267,16,3,open
G0266,G0298,11,5,open
G0267,G0268,13,1,open
G0267,G0299,11,5,open
G0268,G0269,13,3,open
G0268,G0300,16,5,open
G0269,G0270,2,5,open
G0269,G0301,3,2,open
G0270,G0271,10,2,open
G0270,G0302,3,4,open
G0271,G0272,4,1,open
G0271,G0303,15,2,open
G0272,G0273,10,1,open
G0272,G0304,2,3,open
G0273,G0274,2,3,open
G0273,G0305,12,3,open
G0274,G0275,14,2,open
G0274,G0306,8,5,open
G0275,G0276,14,5,open
G0275,G0307,6,2,open
G0276,G0277,6,1,open
G0276,G0308,20,4,open
G0277,G0278,20,2,open
G0277,G0309,16,5,open
G0278,G0279,5,2,open
G0278,G0310,15,3,open
G0279,G0280,15,3,open
G0279,G0311,1,4,open
G0280,G0281,10,5,open
G0280,G0312,6,1,open
G0281,G0282,15,3,open
G0281,G0313,19,3,open
G0282,G0283,14,3,open
G0282,G0314,15,3,open
G0283,G0284,7,4,open
G0283,G0315,16,1,open
G0284,G0285,8,4,open
G0284,G0316,19,3,open
G0285,G0286,19,3,open
G0285,G0317,10,1,open
G0286,G0287,13,3,open
G0286,G0318,1,5,open
G0287,G0288,2,5,open
G0287,G0319,16,3,open
G0288,G0320,8,5,open
G0289,G0290,12,2,open
G0289,G0321,7,5,open
G0290,G0291,9,2,open
G0290,G0322,4,1,open
G0291,G0292,10,4,open
G0291,G0323,2,5,open
G0292,G0293,12,2,open
G0292,G0324,3,3,open
G0293,G0294,11,4,open
G0293,G0325,6,2,open
G0294,G0295,5,5,open
G0294,G0326,12,5,open
G0295,G0296,17,3,open
G0295,G0327,6,3,open
G0296,G0297,16,3,open
G0296,G0328,11,1,open
G0297,G0298,15,1,open
G0297,G0329,5,2,open
G0298,G0299,13,5,open
G0298,G0330,12,1,open
G0299,G0300,13,1,open
G0299,G0331,9,5,open
G0300,G0301,4,4,open
G0300,G0332,12,3,open
G0301,G0302,19,4,open
G0301,G0333,12,1,open
G0302,G0303,8,4,open
G0302,G0334,1,5,open
G0303,G0304,18,3,open
G0303,G0335,20,2,open
G0304,G0305,3,4,open
G0304,G0336,10,4,open
G0305,G0306,4,2,open
G0305,G0337,2,1,open
G0306,G0307,10,4,open
G0306,G0338,4,1,open
G0307,G0308,8,5,open
G0307,G0339,5,4,open
G0308,G0309,15,3,open
G0308,G0340,18,4,open
G0309,G0310,19,2,open
G0309,G0341,14,1,open
G0310,G0311,16,5,open
G0310,G0342,14,3,open
G0311,G0312,2,3,open
G0311,G0343,7,4,open
G0312,G0313,15,2,open
G0312,G0344,12,1,open
G0313,G0314,12,5,open
G0313,G0345,12,1,open
G0314,G0315,13,3,open
G0314,G0346,7,1,open
G0315,G0316,15,1,open
G0315,G0347,7,5,open
G0316,G0317,1,1,open
G0316,G0348,11,2,open
G0317,G0318,5,5,open
G0317,G0349,7,1,open
G0318,G0319,18,2,open
G0318,G0350,19,2,open
G0319,G0320,8,3,open
G0319,G0351,5,5,open
G0320,G0352,1,3,open
G0321,G0322,5,2,open
G0321,G0353,18,3,open
G0322,G0323,6,1,open
G0322,G0354,1,2,open
G0323,G0324,1,3,open
G0323,G0355,8,5,open
G0324,G0325,11,1,open
G0324,G0356,6,3,open
G0325,G0326,2,2,open
G0325,G0357,14,5,open
G0326,G0327,4,1,open
G0326,G0358,16,4,open
G0327,G0328,12,5,open
G0327,G0359,19,1,open
G0328,G0329,15,5,open
G0328,G0360,8,5,open
G0329,G0330,2,5,open
G0329,G0361,10,4,open
G0330,G0331,1,1,open
G0330,G0362,16,4,open
G0331,G0332,14,1,open
G0331,G0363,16,4,open
G0332,G0333,3,1,open
G0332,G0364,11,5,open
G0333,G0334,5,1,open
G0333,G0365,5,3,open
G0334,G0335,20,5,open
G0334,G0366,18,3,open
G0335,G0336,13,5,open
G0335,G0367,17,3,open
G0336,G0337,15,5,open
G0336,G0368,20,4,open
G0337,G0338,4,1,open
G0337,G0369,18,2,open
G0338,G0339,14,4,open
G0338,G0370,8,4,open
G0339,G0340,11,4,open
G0339,G0371,13,4,open
G0340,G0341,4,3,open
G0340,G0372,14,3,open
G0341,G0342,9,3,open
G0341,G0373,5,4,open
G0342,G0343,3,1,open
G0342,G0374,3,1,open
G0343,G0344,14,1,open
G0343,G0375,12,2,open
G0344,G0345,18,1,open
G0344,G0376,19,5,open
G0345,G0346,18,3,open
G0345,G0377,4,4,open
G0346,G0347,12,4,open
G0346,G0378,2,3,open
G0347,G0348,20,3,open
G0347,G0379,12,1,open
G0348,G0349,19,5,open
G0348,G0380,7,2,open
G0349,G0350,16,2,open
G0349,G0381,4,3,open
G0350,G0351,18,3,open
G0350,G0382,4,3,open
G0351,G0352,19,2,open
G0351,G0383,14,5,open
G0352,G0384,20,5,open
G0353,G0354,18,1,open
G0353,G0385,20,3,open
G0354,G0355,1,2,open
G0354,G0386,9,3,open
G0355,G0356,11,3,open
G0355,G0387,1,2,open
G0356,G0357,5,5,open
G0356,G0388,13,1,open
G0357,G0358,5,1,open
G0357,G0389,3,5,open
G0358,G0359,7,4,open
G0358,G0390,14,4,open
G0359,G0360,11,2,open
G0359,G0391,12,3,open
G0360,G0361,11,5,open
G0360,G0392,20,1,open
G0361,G0362,2,2,open
G0361,G0393,6,5,open
G0362,G0363,2,1,open
G0362,G0394,9,4,open
G0363,G0364,14,4,open
G0363,G0395,20,4,open
G0364,G0365,14,3,open
G0364,G0396,7,5,open
G0365,G0366,4,3,open
G0365,G0397,14,1,open
G0366,G0367,10,5,open
G0366,G0398,16,5,open
G0367,G0368,10,1,open
G0367,G0399,8,4,open
G0368,G0369,20,1,open
G0368,G0400,1,2,open
G0369,G0370,10,2,open
G0369,G0401,5,3,open
G0370,G0371,10,3,open
G0370,G0402,4,1,open
G0371,G0372,16,4,open
G0371,G0403,6,2,open
G0372,G0373,13,5,open
G0372,G0404,8,5,open
G0373,G0374,18,3,open
G0373,G0405,3,4,open
G0374,G0375,2,4,open
G0374,G0406,1,4,open
G0375,G0376,3,3,open
G0375,G0407,19,4,open
G0376,G0377,19,4,open
G0376,G0408,14,3,open
G0377,G0378,4,4,open
G0377,G0409,1,3,open
G0378,G0379,6,5,open
G0378,G0410,15,3,open
G0379,G0380,3,4,open
G0379,G0411,4,2,open
G0380,G0381,14,5,open
G0380,G0412,13,5,open
G0381,G0382,3,4,open
G0381,G0413,10,3,open
G0382,G0383,8,3,open
G0382,G0414,6,1,open
G0383,G0384,17,1,open
G0383,G0415,17,5,open
G0384,G0416,7,3,open
G0385,G0386,12,2,open
G0385,G0417,8,1,open
G0386,G0387,5,3,open
G0386,G0418,7,2,open
G0387,G0388,20,2,open
G0387,G0419,3,2,open
G0388,G0389,16,4,open
G0388,G0420,19,5,open
G0389,G0390,15,5,open
G0389,G0421,20,3,open
G0390,G0391,11,2,open
G0390,G0422,15,1,open
G0391,G0392,16,4,open
G0391,G0423,10,3,open
G0392,G0393,19,1,open
G0392,G0424,12,5,open
G0393,G0394,3,3,open
G0393,G0425,15,4,open
G0394,G0395,2,1,open
G0394,G0426,12,3,open
G0395,G0396,3,1,open
G0395,G0427,20,5,open
G0396,G0397,17,4,open
G0396,G0428,15,5,open
G0397,G0398,18,1,open
G0397,G0429,15,5,open
G0398,G0399,7,3,open
G0398,G0430,20,4,open
G0399,G0400,17,2,open
G0399,G0431,2,4,open
G0400,G0401,4,3,open
G0400,G0432,3,5,open
G0401,G0402,6,1,open
G0401,G0433,8,4,open
G0402,G0403,15,5,open
G0402,G0434,17,5,open
G0403,G0404,6,3,open
G0403,G0435,12,3,open
G0404,G0405,13,4,open
G0404,G0436,11,5,open
G0405,G0406,2,3,open
G0405,G0437,3,3,open
G0406,G0407,4,5,open
G0406,G0438,13,3,open
G0407,G0408,9,5,open
G0407,G0439,5,3,open
G0408,G0409,3,5,open
G0408,G0440,5,3,open
G0409,G0410,10,4,open
G0409,G0441,5,5,open
G0410,G0411,3,3,open
G0410,G0442,18,4,open
G0411,G0412,11,2,open
G0411,G0443,17,1,open
G0412,G0413,14,5,open
G0412,G0444,12,1,open
G0413,G0414,12,3,open
G0413,G0445,6,2,open
G0414,G0415,11,4,open
G0414,G0446,7,2,open
G0415,G0416,5,2,open
G0415,G0447,3,3,open
G0416,G0448,4,5,open
G0417,G0418,18,5,open
G0417,G0449,2,3,open
G0418,G0419,20,2,open
G0418,G0450,20,4,open
G0419,G0420,5,2,open
G0419,G0451,6,5,open
G0420,G0421,6,4,open
G0420,G0452,2,4,open
G0421,G0422,12,2,open
G0421,G0453,15,5,open
G0422,G0423,10,4,open
G0422,G0454,8,5,open
G0423,G0424,8,3,open
G0423,G0455,16,2,open
G0424,G0425,12,5,open
G0424,G0456,15,4,open
G0425,G0426,10,4,open
G0425,G0457,17,5,open
G0426,G0427,14,2,open
G0426,G0458,7,5,open
G0427,G0428,5,3,open
G0427,G0459,2,4,open
G0428,G0429,12,5,open
G0428,G0460,4,5,open
G0429,G0430,4,3,open
G0429,G0461,3,2,open
G0430,G0431,9,4,open
G0430,G0462,17,2,open
G0431,G0432,14,1,open
G0431,G0463,8,4,open
G0432,G0433,12,1,open
G0432,G0464,14,1,open
G0433,G0434,13,5,open
G0433,G0465,12,2,open
G0434,G0435,13,1,open
G0434,G0466,12,2,open
G0435,G0436,1,3,open
G0435,G0467,4,3,open
G0436,G0437,5,2,open
G0436,G0468,2,3,open
G0437,G0438,16,2,open
G0437,G0469,16,4,open
G0438,G0439,20,1,open
G0438,G0470,3,1,open
G0439,G0440,9,2,open
G0439,G0471,5,5,open
G0440,G0441,20,5,open
G0440,G0472,14,1,open
G0441,G0442,10,2,open
G0441,G0473,10,1,open
G0442,G0443,2,2,open
G0442,G0474,14,5,open
G0443,G0444,15,1,open
G0443,G0475,4,4,open
G0444,G0445,20,5,open
G0444,G0476,1,5,open
G0445,G0446,19,2,open
G0445,G0477,5,3,open
G0446,G0447,14,1,open
G0446,G0478,20,3,open
G0447,G0448,8,5,open
G0447,G0479,14,2,open
G0448,G0480,3,5,open
G0449,G0450,12,1,open
G0449,G0481,17,5,open
G0450,G0451,17,5,open
G0450,G0482,18,1,open
G0451,G0452,13,4,open
G0451,G0483,2,4,open
G0452,G0453,12,3,open
G0452,G0484,1,3,open
G0453,G0454,3,3,open
G0453,G0485,8,1,open
G0454,G0455,19,3,open
G0454,G0486,5,1,open
G0455,G0456,12,5,open
G0455,G0487,11,2,open
G0456,G0457,15,4,open
G0456,G0488,6,2,open
G0457,G0458,3,4,open
G0457,G0489,2,3,open
G0458,G0459,7,1,open
G0458,G0490,7,1,open
G0459,G0460,11,3,open
G0459,G0491,17,4,open
G0460,G0461,18,4,open
G0460,G0492,9,1,open
G0461,G0462,7,3,open
G0461,G0493,12,1,open
G0462,G0463,11,3,open
G0462,G0494,4,3,open
G0463,G0464,14,4,open
G0463,G0495,15,4,open
G0464,G0465,11,2,open
G0464,G0496,16,4,open
G0465,G0466,12,5,open
G0465,G0497,9,1,open
G0466,G0467,14,1,open
G0466,G0498,14,5,open
G0467,G0468,6,5,open
G0467,G0499,10,3,open
G0468,G0469,4,1,open
G0468,G0500,11,3,open
G0469,G0470,10,4,open
G0469,G0501,20,4,open
G0470,G0471,6,4,open
G0470,G0502,12,4,open
G0471,G0472,2,3,open
G0471,G0503,20,4,open
G0472,G0473,9,1,open
G0472,G0504,3,4,open
G0473,G0474,12,5,open
G0473,G0505,6,1,open
G0474,G0475,5,5,open
G0474,G0506,15,1,open
G0475,G0476,5,1,open
G0475,G0507,8,3,open
G0476,G0477,12,4,open
G0476,G0508,19,1,open
G0477,G0478,20,2,open
G0477,G0509,15,3,open
G0478,G0479,12,4,open
G0478,G0510,3,5,open
G0479,G0480,5,5,open
G0479,G0511,12,4,open
G0480,G0512,11,3,open
G0481,G0482,8,1,open
G0481,G0513,1,2,open
G0482,G0483,16,5,open
G0482,G0514,13,5,open
G0483,G0484,4,3,open
G0483,G0515,9,4,open
G0484,G0485,7,5,open
G0484,G0516,10,4,open
G0485,G0486,7,1,open
G0485,G0517,5,1,open
G0486,G0487,15,2,open
G0486,G0518,15,1,open
G0487,G0488,11,3,open
G0487,G0519,3,5,open
G0488,G0489,18,3,open
G0488,G0520,10,2,open
G0489,G0490,6,3,open
G0489,G0521,17,2,open
G0490,G0491,4,2,open
G0490,G0522,5,2,open
G0491,G0492,16,1,open
G0491,G0523,12,5,open
G0492,G0493,19,3,open
G0492,G0524,15,5,open
G0493,G0494,5,5,open
G0493,G0525,3,1,open
G0494,G0495,10,4,open
G0494,G0526,16,5,open
G0495,G0496,14,4,open
G0495,G0527,19,1,open
G0496,G0497,5,3,open
G0496,G0528,3,4,open
G0497,G0498,15,5,open
G0497,G0529,12,2,open
G0498,G0499,18,5,open
G0498,G0530,6,2,open
G0499,G0500,14,5,open
G0499,G0531,2,1,open
G0500,G0501,17,2,open
G0500,G0532,10,2,open
G0501,G0502,6,3,open
G0501,G0533,8,3,open
G0502,G0503,17,3,open
G0502,G0534,3,3,open
G0503,G0504,7,5,open
G0503,G0535,9,2,open
G0504,G0505,10,5,open
G0504,G0536,18,1,open
G0505,G0506,17,2,open
G0505,G0537,19,5,open
G0506,G0507,5,2,open
G0506,G0538,20,5,open
