from_id,to_id,distance,walk_time,status
C0005,C0017,11,8,open
C0005,C0019,40,9,open
C0005,C0020,36,5,open
C0005,C0022,9,5,open
C0005,C0023,7,9,open
C0005,C0024,19,10,open
C0005,C0025,22,4,open
C0005,C0026,17,9,open
C0005,C0027,4,2,open
C0005,C0028,18,1,open
C0005,C0029,50,3,open
C0005,C0030,17,3,open
C0006,C0007,36,7,open
C0006,C0008,8,2,open
C0006,C0010,10,9,open
C0006,C0011,24,10,open
C0006,C0012,28,3,open
C0006,C0013,24,1,open
C0006,C0015,16,2,open
C0006,C0016,36,7,open
C0006,C0018,16,3,open
C0006,C0022,48,6,open
C0006,C0023,27,4,open
C0006,C0024,45,2,open
C0006,C0025,3,8,open
C0006,C0026,30,6,open
C0006,C0027,15,4,open
C0006,C0028,13,7,open
C0006,C0029,5,5,open
C0006,C0030,33,7,open
C0007,C0008,35,6,open
C0007,C0010,17,3,open
C0007,C0011,17,1,open
C0007,C0012,28,6,open
C0007,C0013,21,7,open
C0007,C0014,33,2,open
C0007,C0015,37,4,open
C0007,C0016,46,7,open
C0007,C0017,35,4,open
C0007,C0018,5,6,open
C0007,C0019,43,2,open
C0007,C0020,20,9,open
C0007,C0021,27,6,open
C0007,C0022,19,9,open
C0007,C0023,27,7,open
C0007,C0024,12,10,open
C0007,C0025,26,9,open
C0007,C0027,14,7,open
C0007,C0028,39,6,open
C0007,C0029,29,4,open
C0007,C0030,48,3,open
C0008,C0009,19,9,open
C0008,C0010,40,6,open
C0008,C0011,49,4,open
C0008,C0012,15,4,open
C0008,C0013,3,4,open
C0008,C0015,50,2,open
C0008,C0016,41,10,open
C0008,C0017,45,7,open
C0008,C0018,16,3,open
C0008,C0019,1,2,open
C0008,C0020,15,3,open
C0008,C0022,30,1,open
C0008,C0023,8,8,open
C0008,C0024,30,9,open
C0008,C0026,49,8,open
C0008,C0027,47,9,open
C0008,C0028,36,8,open
C0008,C0030,31,8,open
C0009,C0010,16,5,open
C0009,C0011,34,8,open
C0009,C0012,18,8,open
C0009,C0013,19,4,open
C0009,C0014,21,9,open
C0009,C0015,10,4,open
C0009,C0016,10,4,open
C0009,C0017,27,6,open
C0009,C0018,27,1,open
C0009,C0019,27,7,open
C0009,C0021,45,1,open
C0009,C0023,25,8,open
C0009,C0024,23,5,open
C0009,C0025,27,9,open
C0009,C0026,35,10,open
C0009,C0028,18,7,open
C0009,C0029,25,6,open
C0009,C0030,26,3,open
C0010,C0014,26,10,open
C0010,C0015,2,2,open
C0010,C0016,9,8,open
C0010,C0017,17,7,open
C0010,C0018,30,6,open
C0010,C0019,25,5,open
C0010,C0020,27,5,open
C0010,C0022,48,9,open
C0010,C0023,23,4,open
C0010,C0024,50,1,open
C0010,C0025,16,4,open
C0010,C0027,16,3,open
C0010,C0028,8,10,open
C0010,C0030,17,6,open
C0011,C0012,39,2,open
C0011,C0013,11,5,open
C0011,C0014,2,5,open
C0011,C0015,25,7,open
C0011,C0017,38,4,open
C0011,C0018,50,5,open
C0011,C0020,8,10,open
C0011,C0021,23,9,open
C0011,C0022,24,2,open
C0011,C0023,22,1,open
C0011,C0026,24,8,open
C0011,C0027,28,3,open
C0011,C0028,42,5,open
C0011,C0029,35,8,open
C0011,C0030,47,10,open
C0012,C0013,16,2,open
C0012,C0014,29,4,open
C0012,C0015,37,10,open
C0012,C0016,22,1,open
C0012,C0017,21,3,open
C0012,C0018,23,5,open
C0012,C0019,39,5,open
C0012,C0020,34,4,open
C0012,C0021,47,7,open
C0012,C0022,49,4,open
C0012,C0023,42,8,open
C0012,C0024,2,2,open
C0012,C0025,26,4,open
C0012,C0026,38,6,open
C0012,C0027,34,6,open
C0012,C0028,48,9,open
C0012,C0029,45,8,open
C0012,C0030,17,4,open
C0013,C0014,13,6,open
C0013,C0015,35,3,open
C0013,C0016,48,8,open
C0013,C0017,38,9,open
C0013,C0018,7,4,open
C0013,C0019,24,3,open
C0013,C0020,46,9,open
C0013,C0021,3,1,open
C0013,C0022,45,3,open
C0013,C0023,49,8,open
C0013,C0024,1,10,open
C0013,C0025,31,8,open
C0013,C0026,4,5,open
C0013,C0028,5,7,open
C0013,C0029,37,1,open
C0013,C0030,37,5,open
C0014,C0015,16,2,open
C0014,C0016,27,10,open
C0014,C0017,40,4,open
C0014,C0018,25,8,open
C0014,C0020,38,7,open
C0014,C0021,40,1,open
C0014,C0022,48,2,open
C0014,C0024,14,5,open
C0014,C0025,11,4,open
C0014,C0026,5,3,open
C0014,C0027,29,10,open
C0014,C0028,3,4,open
C0014,C0029,19,8,open
C0014,C0030,15,5,open
C0015,C0016,41,10,open
C0015,C0017,13,7,open
C0015,C0018,15,3,open
C0015,C0021,11,5,open
C0015,C0022,37,5,open
C0015,C0023,30,5,open
C0015,C0024,18,9,open
C0015,C0025,29,2,open
C0015,C0026,28,6,open
C0015,C0027,2,2,open
C0015,C0028,44,10,open
C0015,C0029,2,5,open
C0015,C0030,49,3,open
C0016,C0017,42,8,open
C0016,C0019,38,7,open
C0016,C0020,32,2,open
C0016,C0021,27,6,open
C0016,C0022,7,3,open
C0016,C0023,45,8,open
C0016,C0024,26,9,open
C0016,C0025,6,6,open
C0016,C0026,8,7,open
C0016,C0029,35,8,open
C0016,C0030,13,9,open
C0017,C0018,49,8,open
C0017,C0019,49,1,open
C0017,C0020,36,3,open
C0017,C0022,45,8,open
C0017,C0023,41,10,open
C0017,C0024,46,3,open
C0017,C0025,1,9,open
C0017,C0026,15,2,open
C0017,C0027,8,3,open
C0017,C0028,46,5,open
C0017,C0029,18,7,open
C0018,C0020,36,3,open
C0018,C0021,39,9,open
C0018,C0022,9,2,open
C0018,C0023,27,6,open
C0018,C0025,1,5,open
C0018,C0026,38,10,open
C0018,C0028,10,8,open
C0018,C0029,23,6,open
C0018,C0030,35,7,open
C0019,C0020,21,4,open
C0019,C0022,25,4,open
C0019,C0024,21,8,open
C0019,C0025,25,7,open
C0019,C0027,42,3,open
C0019,C0028,3,3,open
C0019,C0029,38,6,open
C0020,C0022,34,8,open
C0020,C0023,10,7,open
C0020,C0026,17,6,open
C0020,C0027,26,2,open
C0021,C0022,21,8,open
C0021,C0024,5,4,open
C0021,C0025,19,4,open
C0021,C0026,28,2,open
C0021,C0027,46,2,open
C0021,C0028,45,5,open
C0021,C0030,4,5,open
C0022,C0023,28,3,open
C0022,C0024,27,10,open
C0022,C0025,12,3,open
C0022,C0026,40,7,open
C0022,C0027,16,8,open
C0022,C0029,30,5,open
C0022,C0030,43,1,open
C0023,C0025,19,9,open
C0023,C0026,29,6,open
C0023,C0028,28,5,open
C0023,C0029,20,4,open
C0024,C0026,25,10,open
C0024,C0027,19,5,open
C0024,C0028,43,7,open
C0024,C0029,37,1,open
C0025,C0026,19,4,open
C0025,C0027,23,4,open
C0025,C0028,40,5,open
C0025,C0029,47,3,open
C0025,C0030,41,1,open
C0026,C0027,29,1,open
C0026,C0028,47,3,open
C0026,C0029,19,6,open
C0026,C0030,12,4,open
C0027,C0028,35,6,open
C0027,C0029,18,3,open
C0027,C0030,31,5,open
C0028,C0029,22,2,open
C0028,C0030,5,3,open
C0029,C0030,15,7,open
C0031,C0034,26,1,open
C0031,C0035,8,8,open
C0031,C0036,48,5,open
C0031,C0037,41,6,open
C0031,C0038,15,8,open
C0031,C0039,36,6,open
C0031,C0041,5,8,open
C0031,C0043,27,2,open
C0031,C0044,3,5,open
C0031,C0046,16,9,open
C0031,C0047,30,6,open
C0031,C0048,48,9,open
C0031,C0049,48,3,open
C0031,C0051,32,10,open
C0031,C0052,18,1,open
C0031,C0053,14,8,open
C0031,C0054,16,6,open
C0031,C0055,44,6,open
C0031,C0056,42,6,open
C0031,C0057,18,4,open
C0032,C0033,14,10,open
C0032,C0035,22,4,open
C0032,C0037,14,2,open
C0032,C0039,38,4,open
C0032,C0041,50,3,open
C0032,C0042,39,1,open
C0032,C0043,10,3,open
C0032,C0044,12,2,open
C0032,C0045,2,3,open
C0032,C0046,16,10,open
C0032,C0047,12,5,open
C0032,C0048,48,7,open
C0032,C0049,48,2,open
C0032,C0050,50,6,open
C0032,C0051,7,8,open
C0032,C0052,40,1,open
C0032,C0053,43,9,open
C0032,C0054,42,1,open
C0032,C0055,31,7,open
C0032,C0056,7,8,open
C0032,C0057,29,2,open
C0032,C0059,10,2,open
C0032,C0060,40,10,open
C0033,C0034,21,7,open
C0033,C0036,30,9,open
C0033,C0037,7,2,open
C0033,C0039,50,9,open
C0033,C0040,14,7,open
C0033,C0041,15,7,open
C0033,C0042,30,7,open
C0033,C0043,7,6,open
C0033,C0044,43,5,open
C0033,C0045,10,8,open
C0033,C0046,6,2,open
C0033,C0047,48,6,open
C0033,C0049,38,9,open
C0033,C0050,43,2,open
C0033,C0051,43,7,open
C0033,C0053,19,10,open
C0033,C0054,7,10,open
C0033,C0055,10,8,open
C0033,C0056,7,6,open
C0033,C0058,49,5,open
C0033,C0059,28,9,open
C0034,C0036,42,9,open
C0034,C0037,43,5,open
C0034,C0038,18,5,open
C0034,C0040,12,3,open
C0034,C0041,26,2,open
C0034,C0042,41,1,open
C0034,C0043,34,4,open
C0034,C0044,30,6,open
C0034,C0045,20,6,open
C0034,C0046,37,10,open
C0034,C0047,4,3,open
C0034,C0048,40,1,open
C0034,C0049,18,8,open
C0034,C0050,32,10,open
C0034,C0051,18,4,open
C0034,C0052,8,6,open
C0034,C0053,19,10,open
C0034,C0054,43,5,open
C0034,C0055,26,10,open
C0034,C0056,14,5,open
C0034,C0058,49,5,open
C0034,C0059,8,1,open
C0034,C0060,28,3,open
C0035,C0036,35,4,open
C0035,C0037,43,6,open
C0035,C0038,48,1,open
C0035,C0039,30,2,open
C0035,C0041,37,7,open
C0035,C0042,27,5,open
C0035,C0043,2,6,open
C0035,C0044,40,8,open
C0035,C0047,7,4,open
C0035,C0048,26,9,open
C0035,C0049,20,6,open
C0035,C0050,50,3,open
C0035,C0051,41,2,open
C0035,C0052,13,6,open
C0035,C0053,42,3,open
C0035,C0054,10,5,open
C0035,C0055,39,3,open
C0035,C0056,42,2,open
C0035,C0057,50,8,open
C0035,C0058,37,10,open
C0035,C0059,37,10,open
C0035,C0060,41,6,open
C0036,C0037,5,8,open
C0036,C0038,20,5,open
C0036,C0039,23,9,open
C0036,C0040,30,8,open
C0036,C0041,24,5,open
C0036,C0042,6,10,open
C0036,C0043,25,8,open
C0036,C0044,48,1,open
C0036,C0045,37,4,open
C0036,C0046,31,9,open
C0036,C0047,4,8,open
C0036,C0048,22,2,open
C0036,C0049,12,1,open
C0036,C0050,29,8,open
C0036,C0051,40,3,open
C0036,C0052,19,7,open
C0036,C0053,22,10,open
C0036,C0054,41,6,open
C0036,C0055,7,9,open
C0036,C0056,19,5,open
C0036,C0057,43,10,open
C0036,C0059,38,3,open
C0037,C0038,42,7,open
C0037,C0039,46,2,open
C0037,C0040,25,6,open
C0037,C0042,48,9,open
C0037,C0043,43,7,open
C0037,C0044,2,6,open
C0037,C0045,14,6,open
C0037,C0047,15,3,open
C0037,C0048,19,2,open
C0037,C0049,35,9,open
C0037,C0050,22,10,open
C0037,C0051,25,3,open
C0037,C0052,45,10,open
C0037,C0054,29,1,open
C0037,C0055,44,4,open
C0037,C0057,49,8,open
C0037,C0058,16,5,open
C0037,C0060,13,6,open
C0038,C0039,37,8,open
C0038,C0040,19,7,open
C0038,C0041,27,3,open
C0038,C0044,17,1,open
C0038,C0045,24,9,open
C0038,C0047,34,2,open
C0038,C0048,49,3,open
C0038,C0049,33,3,open
C0038,C0051,15,8,open
C0038,C0054,26,9,open
C0038,C0055,25,2,open
C0038,C0056,2,6,open
C0038,C0059,10,3,open
C0038,C0060,31,3,open
C0039,C0040,31,8,open
C0039,C0041,6,1,open
C0039,C0042,10,9,open
C0039,C0044,28,2,open
C0039,C0045,16,5,open
C0039,C0046,16,7,open
C0039,C0047,40,8,open
C0039,C0048,32,10,open
C0039,C0049,41,9,open
C0039,C0050,46,3,open
C0039,C0051,1,10,open
C0039,C0052,37,7,open
C0039,C0053,43,2,open
C0039,C0054,24,2,open
C0039,C0056,33,9,open
C0039,C0057,31,1,open
C0039,C0058,24,5,open
C0039,C0059,23,2,open
C0039,C0060,47,2,open
C0040,C0041,48,6,open
C0040,C0042,23,9,open
C0040,C0043,42,3,open
C0040,C0045,45,8,open
C0040,C0046,9,2,open
C0040,C0047,30,1,open
C0040,C0048,3,4,open
C0040,C0050,20,9,open
C0040,C0051,35,8,open
C0040,C0052,49,4,open
C0040,C0053,50,1,open
C0040,C0055,8,6,open
C0040,C0056,26,8,open
C0040,C0058,12,8,open
C0040,C0059,24,9,open
C0040,C0060,6,7,open
C0041,C0042,39,3,open
C0041,C0043,21,2,open
C0041,C0044,43,5,open
C0041,C0045,39,7,open
C0041,C0046,29,6,open
C0041,C0047,47,6,open
C0041,C0048,28,5,open
C0041,C0049,4,2,open
C0041,C0050,26,6,open
C0041,C0051,48,3,open
C0041,C0053,39,8,open
C0041,C0054,5,4,open
C0041,C0055,24,6,open
C0041,C0056,37,1,open
C0041,C0057,44,8,open
C0041,C0059,49,2,open
C0041,C0060,34,6,open
C0042,C0043,42,5,open
C0042,C0044,8,1,open
C0042,C0045,32,9,open
C0042,C0046,36,2,open
C0042,C0047,17,8,open
C0042,C0048,40,5,open
C0042,C0049,32,4,open
C0042,C0050,5,8,open
C0042,C0051,46,8,open
C0042,C0056,46,2,open
C0042,C0057,19,5,open
C0042,C0059,45,3,open
C0042,C0060,33,4,open
C0043,C0044,13,3,open
C0043,C0045,32,1,open
C0043,C0046,37,6,open
C0043,C0047,36,3,open
C0043,C0048,6,2,open
C0043,C0049,46,8,open
C0043,C0050,50,7,open
C0043,C0052,21,2,open
C0043,C0053,44,9,open
C0043,C0054,50,9,open
C0043,C0055,12,3,open
C0043,C0056,4,2,open
C0043,C0057,20,3,open
C0043,C0058,46,4,open
C0043,C0059,34,5,open
C0044,C0045,41,9,open
C0044,C0046,41,5,open
C0044,C0047,6,9,open
C0044,C0048,38,10,open
C0044,C0049,43,10,open
C0044,C0050,39,6,open
C0044,C0052,2,2,open
C0044,C0053,42,10,open
C0044,C0054,14,10,open
C0044,C0055,41,1,open
C0044,C0056,41,9,open
C0044,C0057,20,8,open
C0044,C0058,44,7,open
C0044,C0059,5,1,open
C0044,C0060,27,8,open
C0045,C0046,22,10,open
C0045,C0047,46,6,open
C0045,C0048,23,7,open
C0045,C0049,24,9,open
C0045,C0050,21,4,open
C0045,C0051,18,8,open
C0045,C0052,7,1,open
C0045,C0053,25,10,open
C0045,C0054,11,6,open
C0045,C0056,13,3,open
C0045,C0057,33,8,open
C0045,C0058,20,8,open
C0045,C0059,26,9,open
C0045,C0060,16,4,open
C0046,C0047,4,1,open
C0046,C0048,39,8,open
C0046,C0049,1,2,open
C0046,C0050,17,6,open
C0046,C0051,24,1,open
C0046,C0052,37,9,open
C0046,C0053,36,5,open
C0046,C0054,33,8,open
C0046,C0055,18,10,open
C0046,C0056,8,3,open
C0046,C0058,22,9,open
C0046,C0060,13,10,open
C0047,C0048,33,1,open
C0047,C0049,9,6,open
C0047,C0051,10,10,open
C0047,C0053,40,6,open
C0047,C0054,40,5,open
C0047,C0055,33,9,open
C0047,C0056,46,10,open
C0047,C0057,2,6,open
C0047,C0058,8,7,open
C0047,C0059,47,1,open
C0047,C0060,17,10,open
C0048,C0049,47,1,open
C0048,C0050,11,9,open
C0048,C0051,40,7,open
C0048,C0052,44,4,open
C0048,C0053,45,2,open
C0048,C0054,29,6,open
C0048,C0055,27,4,open
C0048,C0056,50,10,open
C0048,C0059,4,3,open
C0048,C0060,36,6,open
C0049,C0051,25,6,open
C0049,C0053,35,6,open
C0049,C0054,44,5,open
C0049,C0055,13,4,open
C0049,C0056,20,4,open
C0049,C0059,46,4,open
C0049,C0060,32,6,open
C0050,C0051,36,5,open
C0050,C0052,37,9,open
C0050,C0053,26,6,open
C0050,C0056,19,2,open
C0050,C0057,29,5,open
C0050,C0058,14,4,open
C0050,C0060,36,5,open
C0051,C0052,40,10,open
C0051,C0053,4,9,open
C0051,C0054,15,1,open
C0051,C0055,22,8,open
C0051,C0056,50,3,open
C0051,C0057,36,3,open
C0051,C0058,31,8,open
C0051,C0059,49,5,open
C0051,C0060,42,1,open
C0052,C0054,37,4,open
C0052,C0055,47,1,open
C0052,C0057,12,1,open
C0052,C0059,32,3,open
C0053,C0057,37,10,open
C0053,C0058,22,5,open
C0053,C0059,42,9,open
C0053,C0060,9,9,open
C0054,C0055,13,2,open
C0054,C0056,47,8,open
C0054,C0057,46,3,open
C0054,C0058,22,5,open
C0054,C0059,49,4,open
C0054,C0060,41,7,open
C0055,C0057,6,7,open
C0055,C0058,12,3,open
C0055,C0059,16,1,open
C0055,C0060,16,8,open
C0056,C0057,22,5,open
C0056,C0058,37,1,open
C0056,C0059,24,4,open
C0056,C0060,8,8,open
C0057,C0058,26,9,open
C0058,C0059,45,2,open
C0058,C0060,19,6,open
C0059,C0060,15,3,open
C0061,C0062,30,10,open
C0061,C0063,45,9,open
C0061,C0065,43,4,open
C0061,C0066,44,10,open
C0061,C0068,29,9,open
C0061,C0069,5,10,open
C0061,C0070,36,9,open
C0061,C0071,35,3,open
C0061,C0072,34,8,open
C0061,C0073,14,10,open
C0061,C0074,33,8,open
C0061,C0076,33,7,open
C0061,C0077,4,9,open
C0061,C0078,20,1,open
C0061,C0079,1,4,open
C0061,C0080,3,7,open
C0061,C0081,5,9,open
C0061,C0084,31,1,open
C0061,C0085,12,3,open
C0061,C0086,47,7,open
C0061,C0087,25,8,open
C0061,C0090,44,9,open
C0062,C0063,23,2,open
C0062,C0064,35,7,open
C0062,C0065,47,4,open
C0062,C0067,20,8,open
C0062,C0068,35,7,open
C0062,C0069,15,4,open
C0062,C0070,10,5,open
C0062,C0071,47,2,open
C0062,C0072,43,7,open
C0062,C0073,2,4,open
C0062,C0074,7,10,open
C0062,C0075,39,1,open
C0062,C0076,3,7,open
C0062,C0077,35,4,open
C0062,C0078,50,1,open
C0062,C0079,19,4,open
C0062,C0081,21,10,open
C0062,C0082,44,6,open
C0062,C0083,10,9,open
C0062,C0084,20,5,open
C0062,C0085,38,3,open
C0062,C0086,28,9,open
C0062,C0087,23,7,open
C0062,C0088,21,7,open
C0062,C0089,20,7,open
C0062,C0090,35,8,open
C0063,C0064,15,5,open
C0063,C0066,30,1,open
C0063,C0067,27,9,open
C0063,C0068,25,4,open
C0063,C0069,22,2,open
C0063,C0072,47,4,open
C0063,C0073,25,10,open
C0063,C0074,5,4,open
C0063,C0076,43,9,open
C0063,C0077,14,6,open
C0063,C0078,1,4,open
C0063,C0081,49,8,open
C0063,C0083,46,4,open
C0063,C0084,16,9,open
C0063,C0085,19,7,open
C0063,C0086,42,6,open
C0063,C0087,24,9,open
C0063,C0089,47,8,open
C0063,C0090,21,4,open
C0064,C0065,27,1,open
C0064,C0066,15,3,open
C0064,C0067,36,10,open
C0064,C0068,27,5,open
C0064,C0069,22,4,open
C0064,C0070,16,8,open
C0064,C0071,44,6,open
C0064,C0072,32,8,open
C0064,C0073,47,6,open
C0064,C0074,47,9,open
C0064,C0075,35,1,open
C0064,C0076,5,1,open
C0064,C0077,27,3,open
C0064,C0079,46,3,open
C0064,C0080,33,8,open
C0064,C0081,40,10,open
C0064,C0083,2,1,open
C0064,C0084,27,1,open
C0064,C0085,47,5,open
C0064,C0086,19,1,open
C0064,C0087,45,7,open
C0064,C0090,7,9,open
C0065,C0066,13,10,open
C0065,C0067,23,5,open
C0065,C0068,6,6,open
C0065,C0070,16,4,open
C0065,C0071,6,1,open
C0065,C0072,25,7,open
C0065,C0073,4,1,open
C0065,C0074,6,8,open
C0065,C0076,22,10,open
C0065,C0081,45,10,open
C0065,C0082,3,2,open
C0065,C0083,18,9,open
C0065,C0084,3,3,open
C0065,C0086,14,10,open
C0065,C0087,46,7,open
C0065,C0089,37,4,open
C0065,C0090,25,9,open
C0066,C0067,49,3,open
C0066,C0068,45,2,open
C0066,C0069,23,1,open
C0066,C0070,15,2,open
C0066,C0071,50,10,open
C0066,C0073,50,6,open
C0066,C0074,18,8,open
C0066,C0075,23,9,open
C0066,C0077,44,10,open
C0066,C0078,6,10,open
C0066,C0079,16,2,open
C0066,C0080,10,7,open
C0066,C0081,41,3,open
C0066,C0082,21,6,open
C0066,C0083,1,5,open
C0066,C0084,49,5,open
C0066,C0085,6,3,open
C0066,C0086,36,9,open
C0066,C0087,7,1,open
C0066,C0088,36,2,open
C0066,C0089,21,7,open
C0066,C0090,27,7,open
C0067,C0068,47,9,open
C0067,C0071,11,7,open
C0067,C0072,18,5,open
C0067,C0073,10,2,open
C0067,C0074,18,7,open
C0067,C0075,5,6,open
C0067,C0076,16,8,open
C0067,C0077,13,8,open
C0067,C0078,20,1,open
C0067,C0080,40,7,open
C0067,C0082,22,7,open
C0067,C0086,21,10,open
C0067,C0088,21,3,open
C0068,C0069,45,8,open
C0068,C0071,21,7,open
C0068,C0072,26,6,open
C0068,C0073,37,4,open
C0068,C0074,35,3,open
C0068,C0075,36,1,open
C0068,C0077,46,4,open
C0068,C0078,19,2,open
C0068,C0080,27,8,open
C0068,C0081,20,4,open
C0068,C0082,10,7,open
C0068,C0083,5,8,open
C0068,C0085,26,9,open
C0068,C0086,45,7,open
C0068,C0087,24,9,open
C0068,C0088,6,2,open
C0068,C0089,43,6,open
C0068,C0090,40,1,open
C0069,C0070,42,7,open
C0069,C0072,28,2,open
C0069,C0073,17,4,open
C0069,C0074,34,9,open
C0069,C0075,37,4,open
C0069,C0076,26,8,open
C0069,C0077,38,9,open
C0069,C0078,2,8,open
C0069,C0079,27,2,open
C0069,C0080,47,3,open
C0069,C0081,22,8,open
C0069,C0082,34,8,open
C0069,C0083,7,8,open
C0069,C0084,29,6,open
C0069,C0085,3,2,open
C0069,C0086,22,2,open
C0069,C0087,11,4,open
C0069,C0088,36,3,open
C0069,C0089,28,8,open
C0069,C0090,26,3,open
C0070,C0071,43,7,open
C0070,C0072,48,10,open
C0070,C0074,28,7,open
C0070,C0075,14,4,open
C0070,C0076,46,2,open
C0070,C0077,35,3,open
C0070,C0078,13,8,open
C0070,C0079,43,8,open
C0070,C0080,41,6,open
C0070,C0081,40,7,open
C0070,C0082,23,6,open
C0070,C0084,44,5,open
C0070,C0086,44,3,open
C0070,C0087,16,5,open
C0070,C0088,24,3,open
C0070,C0089,27,10,open
C0070,C0090,25,7,open
C0071,C0072,41,9,open
C0071,C0073,42,3,open
C0071,C0074,32,5,open
C0071,C0075,21,8,open
C0071,C0076,23,1,open
C0071,C0077,13,7,open
C0071,C0079,32,7,open
C0071,C0080,27,8,open
C0071,C0081,6,10,open
C0071,C0082,49,4,open
C0071,C0083,18,4,open
C0071,C0084,11,8,open
C0071,C0085,50,8,open
C0071,C0086,8,10,open
C0071,C0087,50,9,open
C0071,C0089,49,1,open
C0071,C0090,29,9,open
C0072,C0073,28,2,open
C0072,C0074,42,4,open
C0072,C0075,3,8,open
C0072,C0076,6,8,open
C0072,C0078,16,4,open
C0072,C0080,23,10,open
C0072,C0081,11,10,open
C0072,C0082,14,4,open
C0072,C0084,35,5,open
C0072,C0085,11,6,open
C0072,C0087,37,5,open
C0072,C0089,44,2,open
C0072,C0090,49,7,open
C0073,C0077,9,4,open
C0073,C0078,21,4,open
C0073,C0079,44,7,open
C0073,C0080,37,5,open
C0073,C0081,25,8,open
C0073,C0082,50,2,open
C0073,C0083,48,5,open
C0073,C0084,24,8,open
C0073,C0086,1,2,open
C0073,C0087,30,6,open
C0073,C0089,26,4,open
C0074,C0076,21,5,open
C0074,C0077,37,3,open
C0074,C0078,32,6,open
C0074,C0080,3,2,open
C0074,C0081,30,1,open
C0074,C0082,11,8,open
C0074,C0083,28,4,open
C0074,C0087,18,2,open
C0074,C0088,17,2,open
C0074,C0089,42,3,open
C0074,C0090,41,5,open
C0075,C0076,49,4,open
C0075,C0077,6,2,open
C0075,C0078,31,2,open
C0075,C0079,15,9,open
C0075,C0080,1,1,open
C0075,C0081,8,7,open
C0075,C0082,31,2,open
C0075,C0083,6,2,open
C0075,C0084,24,5,open
C0075,C0085,50,3,open
C0075,C0086,44,3,open
C0075,C0087,37,1,open
C0075,C0088,11,8,open
C0075,C0089,14,3,open
C0076,C0077,29,4,open
C0076,C0078,7,3,open
C0076,C0079,38,7,open
C0076,C0080,28,6,open
C0076,C0081,16,5,open
C0076,C0082,16,9,open
C0076,C0083,47,10,open
C0076,C0084,45,1,open
C0076,C0086,20,4,open
C0076,C0087,33,4,open
C0076,C0088,19,1,open
C0076,C0089,16,8,open
C0076,C0090,16,8,open
C0077,C0078,5,9,open
C0077,C0080,24,6,open
C0077,C0081,37,7,open
C0077,C0082,44,3,open
C0077,C0083,50,2,open
C0077,C0084,5,1,open
C0077,C0085,3,1,open
C0077,C0087,19,9,open
C0077,C0088,28,7,open
C0077,C0089,35,9,open
C0077,C0090,18,2,open
C0078,C0079,33,4,open
C0078,C0081,21,7,open
C0078,C0082,49,2,open
