from_id,to_id,distance,walk_time,status
P0002,P0032,85,1,open
P0002,P0033,3,2,open
P0002,P0034,91,4,open
P0002,P0035,78,7,open
P0002,P0036,57,7,open
P0002,P0037,80,4,open
P0002,P0038,23,3,open
P0002,P0039,53,4,open
P0002,P0040,77,3,open
P0002,P0041,47,6,open
P0002,P0042,91,10,open
P0002,P0043,23,8,open
P0002,P0044,10,9,open
P0002,P0045,63,6,open
P0002,P0046,68,10,open
P0002,P0047,80,7,open
P0002,P0048,58,3,open
P0002,P0049,79,1,open
P0002,P0050,51,9,open
P0002,P0051,74,5,open
P0002,P0052,7,8,open
P0002,P0053,86,1,open
P0002,P0054,8,10,open
P0002,P0055,81,3,open
P0002,P0056,53,8,open
P0002,P0057,12,1,open
P0002,P0058,23,4,open
P0002,P0059,51,2,open
P0002,P0060,16,6,open
P0002,P0061,1,5,open
P0002,P0062,55,4,open
P0002,P0063,46,10,open
P0002,P0064,31,10,open
P0002,P0065,73,5,open
P0002,P0066,25,5,open
P0002,P0067,24,3,open
P0002,P0068,27,10,open
P0002,P0069,33,8,open
P0002,P0070,60,9,open
P0002,P0071,7,9,open
P0002,P0072,70,3,open
P0002,P0073,93,10,open
P0002,P0074,2,6,open
P0002,P0075,44,2,open
P0002,P0076,83,1,open
P0002,P0077,77,1,open
P0002,P0078,18,6,open
P0002,P0079,81,2,open
P0002,P0080,73,9,open
P0003,P0004,19,2,open
P0003,P0005,2,7,open
P0003,P0006,42,5,open
P0003,P0007,97,2,open
P0003,P0008,13,3,open
P0003,P0009,73,7,open
P0003,P0010,93,4,open
P0003,P0011,90,1,open
P0003,P0012,89,1,open
P0003,P0013,75,5,open
P0003,P0014,90,1,open
P0003,P0015,41,8,open
P0003,P0016,31,9,open
P0003,P0017,13,9,open
P0003,P0018,28,9,open
P0003,P0019,86,5,open
P0003,P0020,61,2,open
P0003,P0021,88,2,open
P0003,P0022,98,3,open
P0003,P0023,64,8,open
P0003,P0024,10,5,open
P0003,P0025,76,10,open
P0003,P0026,22,5,open
P0003,P0027,37,7,open
P0003,P0028,91,7,open
P0003,P0029,14,8,open
P0003,P0030,29,7,open
P0003,P0031,1,8,open
P0003,P0032,91,1,open
P0003,P0033,2,9,open
P0003,P0034,90,8,open
P0003,P0035,43,7,open
P0003,P0036,20,4,open
P0003,P0037,91,1,open
P0003,P0038,14,9,open
P0003,P0039,20,4,open
P0003,P0040,80,6,open
P0003,P0041,75,1,open
P0003,P0042,43,3,open
P0003,P0043,16,6,open
P0003,P0044,55,3,open
P0003,P0045,85,9,open
P0003,P0046,35,2,open
P0003,P0047,89,5,open
P0003,P0048,41,7,open
P0003,P0049,13,6,open
P0003,P0050,32,4,open
P0003,P0051,47,6,open
P0003,P0052,61,9,open
P0003,P0053,40,6,open
P0003,P0054,10,7,open
P0003,P0055,25,8,open
P0003,P0056,15,7,open
P0003,P0057,45,9,open
P0003,P0058,22,4,open
P0003,P0059,87,6,open
P0003,P0060,85,2,open
P0003,P0061,45,3,open
P0003,P0062,36,5,open
P0003,P0063,35,5,open
P0003,P0064,88,3,open
P0003,P0065,49,5,open
P0003,P0066,19,10,open
P0003,P0067,24,10,open
P0003,P0068,20,7,open
P0003,P0069,60,6,open
P0003,P0070,35,10,open
P0003,P0071,63,1,open
P0003,P0072,96,10,open
P0003,P0073,32,2,open
P0003,P0074,51,10,open
P0003,P0075,77,8,open
P0003,P0076,69,5,open
P0003,P0077,65,8,open
P0003,P0078,97,8,open
P0003,P0079,49,4,open
P0003,P0080,17,1,open
P0004,P0005,33,3,open
P0004,P0006,30,9,open
P0004,P0007,57,4,open
P0004,P0008,26,7,open
P0004,P0009,51,3,open
P0004,P0010,89,7,open
P0004,P0011,22,2,open
P0004,P0012,78,1,open
P0004,P0013,98,1,open
P0004,P0014,94,6,open
P0004,P0015,32,3,open
P0004,P0016,49,5,open
P0004,P0017,52,4,open
P0004,P0018,96,7,open
P0004,P0019,83,1,open
P0004,P0020,67,3,open
P0004,P0021,86,2,open
P0004,P0022,30,2,open
P0004,P0023,62,2,open
P0004,P0024,44,1,open
P0004,P0025,47,4,open
P0004,P0026,62,2,open
P0004,P0027,27,4,open
P0004,P0028,59,3,open
P0004,P0029,62,6,open
P0004,P0030,11,6,open
P0004,P0031,39,10,open
P0004,P0032,1,5,open
P0004,P0033,96,5,open
P0004,P0034,36,10,open
P0004,P0035,92,6,open
P0004,P0036,94,3,open
P0004,P0037,7,3,open
P0004,P0038,89,5,open
P0004,P0039,39,9,open
P0004,P0040,51,10,open
P0004,P0041,73,5,open
P0004,P0042,74,4,open
P0004,P0043,78,10,open
P0004,P0044,78,3,open
P0004,P0045,8,7,open
P0004,P0046,80,8,open
P0004,P0047,48,8,open
P0004,P0048,1,9,open
P0004,P0049,75,6,open
P0004,P0050,18,9,open
P0004,P0051,63,5,open
P0004,P0052,90,3,open
P0004,P0053,94,2,open
P0004,P0054,6,8,open
P0004,P0055,65,3,open
P0004,P0056,57,3,open
P0004,P0057,18,9,open
P0004,P0058,44,9,open
P0004,P0059,72,9,open
P0004,P0060,13,9,open
P0004,P0061,98,8,open
P0004,P0062,46,2,open
P0004,P0063,96,6,open
P0004,P0064,85,2,open
P0004,P0065,56,1,open
P0004,P0066,72,8,open
P0004,P0067,98,2,open
P0004,P0068,28,10,open
P0004,P0069,19,10,open
P0004,P0070,97,3,open
P0004,P0071,93,2,open
P0004,P0072,8,7,open
P0004,P0073,39,7,open
P0004,P0074,27,7,open
P0004,P0075,37,2,open
P0004,P0076,81,1,open
P0004,P0077,8,5,open
P0004,P0078,53,9,open
P0004,P0079,51,5,open
P0004,P0080,23,9,open
P0005,P0006,81,5,open
P0005,P0007,70,1,open
P0005,P0008,81,9,open
P0005,P0009,7,9,open
P0005,P0010,46,10,open
P0005,P0011,98,8,open
P0005,P0012,11,2,open
P0005,P0013,18,9,open
P0005,P0014,17,9,open
P0005,P0015,1,4,open
P0005,P0016,96,2,open
P0005,P0017,89,4,open
P0005,P0018,10,1,open
P0005,P0019,83,2,open
P0005,P0020,8,8,open
P0005,P0021,47,1,open
P0005,P0022,38,8,open
P0005,P0023,29,8,open
P0005,P0024,57,5,open
P0005,P0025,14,3,open
P0005,P0026,67,5,open
P0005,P0027,74,6,open
P0005,P0028,73,7,open
P0005,P0029,35,9,open
P0005,P0030,94,6,open
P0005,P0031,63,8,open
P0005,P0032,85,1,open
P0005,P0033,52,2,open
P0005,P0034,24,4,open
P0005,P0035,5,6,open
P0005,P0036,27,5,open
P0005,P0037,12,6,open
P0005,P0038,9,7,open
P0005,P0039,67,10,open
P0005,P0040,11,3,open
P0005,P0041,47,5,open
P0005,P0042,37,5,open
P0005,P0043,84,4,open
P0005,P0044,57,4,open
P0005,P0045,27,6,open
P0005,P0046,50,5,open
P0005,P0047,26,10,open
P0005,P0048,32,4,open
P0005,P0049,15,10,open
P0005,P0050,57,10,open
P0005,P0051,90,1,open
P0005,P0052,26,5,open
P0005,P0053,44,7,open
P0005,P0054,53,6,open
P0005,P0055,29,6,open
P0005,P0056,24,8,open
P0005,P0057,41,2,open
P0005,P0058,40,8,open
P0005,P0059,37,4,open
P0005,P0060,98,1,open
P0005,P0061,24,7,open
P0005,P0062,70,10,open
P0005,P0063,45,6,open
P0005,P0064,78,6,open
P0005,P0065,5,8,open
P0005,P0066,28,1,open
P0005,P0067,48,9,open
P0005,P0068,76,10,open
P0005,P0069,58,2,open
P0005,P0070,79,2,open
P0005,P0071,56,10,open
P0005,P0072,24,5,open
P0005,P0073,27,1,open
P0005,P0074,45,5,open
P0005,P0075,8,9,open
P0005,P0076,99,10,open
P0005,P0077,23,9,open
P0005,P0078,61,8,open
P0005,P0079,69,10,open
P0005,P0080,45,6,open
P0006,P0007,86,9,open
P0006,P0008,76,4,open
P0006,P0009,6,6,open
P0006,P0010,16,9,open
P0006,P0011,98,10,open
P0006,P0012,63,9,open
P0006,P0013,39,10,open
P0006,P0014,42,3,open
P0006,P0015,72,6,open
P0006,P0016,8,10,open
P0006,P0017,90,8,open
P0006,P0018,1,10,open
P0006,P0019,91,7,open
P0006,P0020,24,3,open
P0006,P0021,93,3,open
P0006,P0022,72,2,open
P0006,P0023,24,2,open
P0006,P0024,7,2,open
P0006,P0025,97,6,open
P0006,P0026,86,7,open
P0006,P0027,92,10,open
P0006,P0028,46,7,open
P0006,P0029,7,3,open
P0006,P0030,88,8,open
P0006,P0031,25,2,open
P0006,P0032,23,10,open
P0006,P0033,19,1,open
P0006,P0034,63,9,open
P0006,P0035,6,2,open
P0006,P0036,43,8,open
P0006,P0037,79,1,open
P0006,P0038,59,3,open
P0006,P0039,19,1,open
P0006,P0040,44,5,open
P0006,P0041,29,3,open
P0006,P0042,72,9,open
P0006,P0043,72,1,open
P0006,P0044,46,8,open
P0006,P0045,7,9,open
P0006,P0046,27,7,open
P0006,P0047,98,10,open
P0006,P0048,35,7,open
P0006,P0049,64,5,open
P0006,P0050,57,4,open
P0006,P0051,71,1,open
P0006,P0052,6,3,open
P0006,P0053,74,3,open
P0006,P0054,70,3,open
P0006,P0055,2,10,open
P0006,P0056,84,10,open
P0006,P0057,98,2,open
P0006,P0058,19,9,open
P0006,P0059,95,5,open
P0006,P0060,63,3,open
P0006,P0061,94,4,open
P0006,P0062,60,8,open
P0006,P0063,95,3,open
P0006,P0064,29,8,open
P0006,P0065,8,1,open
P0006,P0066,68,7,open
P0006,P0067,99,1,open
P0006,P0068,48,7,open
P0006,P0069,78,1,open
P0006,P0070,6,10,open
P0006,P0071,69,10,open
P0006,P0072,64,4,open
P0006,P0073,59,7,open
P0006,P0074,45,8,open
P0006,P0075,8,3,open
P0006,P0076,41,10,open
P0006,P0077,64,10,open
P0006,P0078,91,1,open
P0006,P0079,34,2,open
P0006,P0080,84,10,open
P0007,P0008,67,4,open
P0007,P0009,29,7,open
P0007,P0010,18,10,open
P0007,P0011,33,1,open
P0007,P0012,42,6,open
P0007,P0013,79,3,open
P0007,P0014,66,8,open
P0007,P0015,89,8,open
P0007,P0016,57,2,open
P0007,P0017,70,8,open
P0007,P0018,14,4,open
P0007,P0019,36,1,open
P0007,P0020,26,10,open
P0007,P0021,67,9,open
P0007,P0022,70,9,open
P0007,P0023,9,5,open
P0007,P0024,54,2,open
P0007,P0025,84,10,open
P0007,P0026,24,5,open
P0007,P0027,67,2,open
P0007,P0028,3,2,open
P0007,P0029,98,7,open
P0007,P0030,55,8,open
P0007,P0031,26,5,open
P0007,P0032,74,5,open
P0007,P0033,95,6,open
P0007,P0034,25,6,open
P0007,P0035,67,3,open
P0007,P0036,84,4,open
P0007,P0037,72,6,open
P0007,P0038,15,6,open
P0007,P0039,79,5,open
P0007,P0040,47,1,open
P0007,P0041,58,7,open
P0007,P0042,11,5,open
P0007,P0043,31,10,open
P0007,P0044,17,8,open
P0007,P0045,49,3,open
P0007,P0046,56,5,open
P0007,P0047,74,3,open
P0007,P0048,4,9,open
P0007,P0049,44,8,open
P0007,P0050,36,5,open
P0007,P0051,61,7,open
P0007,P0052,6,10,open
P0007,P0053,54,5,open
P0007,P0054,82,1,open
P0007,P0055,35,4,open
P0007,P0056,33,5,open
P0007,P0057,19,6,open
P0007,P0058,85,5,open
P0007,P0059,45,8,open
P0007,P0060,28,10,open
P0007,P0061,2,6,open
P0007,P0062,28,9,open
P0007,P0063,44,3,open
P0007,P0064,39,2,open
P0007,P0065,82,8,open
P0007,P0066,26,8,open
P0007,P0067,74,1,open
P0007,P0068,61,3,open
P0007,P0069,35,8,open
P0007,P0070,66,3,open
P0007,P0071,97,4,open
P0007,P0072,65,3,open
P0007,P0073,65,9,open
P0007,P0074,45,8,open
P0007,P0075,95,3,open
P0007,P0076,55,8,open
P0007,P0077,41,5,open
P0007,P0078,43,5,open
P0007,P0079,69,6,open
P0007,P0080,18,4,open
P0008,P0009,82,6,open
P0008,P0010,47,3,open
P0008,P0011,37,4,open
P0008,P0012,72,8,open
P0008,P0013,1,7,open
P0008,P0014,88,3,open
P0008,P0015,63,1,open
P0008,P0016,2,1,open
P0008,P0017,49,6,open
P0008,P0018,40,9,open
P0008,P0019,92,6,open
P0008,P0020,66,9,open
P0008,P0021,79,8,open
P0008,P0022,39,4,open
P0008,P0023,7,1,open
P0008,P0024,31,1,open
P0008,P0025,92,9,open
P0008,P0026,49,9,open
P0008,P0027,9,1,open
P0008,P0028,72,2,open
P0008,P0029,25,4,open
P0008,P0030,69,5,open
P0008,P0031,5,5,open
P0008,P0032,12,3,open
P0008,P0033,12,5,open
P0008,P0034,42,9,open
P0008,P0035,94,8,open
P0008,P0036,36,1,open
P0008,P0037,36,5,open
P0008,P0038,97,1,open
P0008,P0039,89,3,open
P0008,P0040,47,5,open
P0008,P0041,18,9,open
P0008,P0042,79,8,open
P0008,P0043,6,4,open
P0008,P0044,3,2,open
P0008,P0045,39,4,open
P0008,P0046,90,10,open
P0008,P0047,21,8,open
P0008,P0048,72,2,open
P0008,P0049,31,3,open
P0008,P0050,75,5,open
P0008,P0051,44,8,open
P0008,P0052,6,4,open
P0008,P0053,5,8,open
P0008,P0054,47,2,open
P0008,P0055,70,1,open
P0008,P0056,30,8,open
P0008,P0057,7,7,open
P0008,P0058,78,4,open
P0008,P0059,93,10,open
P0008,P0060,32,7,open
P0008,P0061,32,9,open
P0008,P0062,96,2,open
P0008,P0063,14,3,open
P0008,P0064,52,6,open
P0008,P0065,28,6,open
P0008,P0066,50,10,open
P0008,P0067,93,7,open
P0008,P0068,70,6,open
P0008,P0069,90,10,open
P0008,P0070,91,8,open
P0008,P0071,1,7,open
P0008,P0072,20,3,open
P0008,P0073,43,5,open
P0008,P0074,99,9,open
P0008,P0075,58,3,open
P0008,P0076,67,5,open
P0008,P0077,64,6,open
P0008,P0078,12,6,open
P0008,P0079,37,10,open
P0008,P0080,36,2,open
P0009,P0010,66,5,open
P0009,P0011,16,5,open
P0009,P0012,36,4,open
P0009,P0013,89,2,open
P0009,P0014,37,6,open
P0009,P0015,34,1,open
P0009,P0016,94,6,open
P0009,P0017,49,8,open
P0009,P0018,87,10,open
P0009,P0019,59,1,open
P0009,P0020,30,1,open
P0009,P0021,27,8,open
P0009,P0022,17,1,open
P0009,P0023,37,5,open
P0009,P0024,34,2,open
P0009,P0025,75,1,open
P0009,P0026,75,7,open
P0009,P0027,79,7,open
P0009,P0028,27,9,open
P0009,P0029,11,8,open
P0009,P0030,45,1,open
P0009,P0031,71,7,open
P0009,P0032,35,6,open
P0009,P0033,95,6,open
P0009,P0034,28,7,open
P0009,P0035,3,9,open
P0009,P0036,27,7,open
P0009,P0037,78,6,open
P0009,P0038,20,7,open
P0009,P0039,3,9,open
P0009,P0040,61,6,open
P0009,P0041,26,8,open
P0009,P0042,30,5,open
P0009,P0043,60,9,open
P0009,P0044,53,9,open
P0009,P0045,26,7,open
P0009,P0046,12,7,open
P0009,P0047,79,8,open
P0009,P0048,95,2,open
P0009,P0049,82,3,open
P0009,P0050,90,3,open
P0009,P0051,61,4,open
P0009,P0052,4,9,open
P0009,P0053,72,2,open
P0009,P0054,16,7,open
P0009,P0055,33,1,open
P0009,P0056,38,5,open
P0009,P0057,4,8,open
P0009,P0058,9,5,open
P0009,P0059,20,3,open
P0009,P0060,75,1,open
P0009,P0061,11,7,open
P0009,P0062,9,6,open
P0009,P0063,69,1,open
P0009,P0064,78,4,open
P0009,P0065,11,4,open
P0009,P0066,57,8,open
P0009,P0067,68,2,open
P0009,P0068,62,2,open
P0009,P0069,40,3,open
P0009,P0070,38,2,open
P0009,P0071,3,7,open
P0009,P0072,19,3,open
P0009,P0073,47,1,open
P0009,P0074,58,5,open
P0009,P0075,5,1,open
P0009,P0076,14,3,open
P0009,P0077,15,6,open
P0009,P0078,77,8,open
P0009,P0079,22,10,open
P0009,P0080,77,4,open
P0010,P0011,80,9,open
P0010,P0012,3,1,open
P0010,P0013,51,6,open
P0010,P0014,75,5,open
P0010,P0015,23,1,open
P0010,P0016,53,1,open
P0010,P0017,95,8,open
P0010,P0018,95,4,open
P0010,P0019,5,8,open
P0010,P0020,29,1,open
P0010,P0021,9,8,open
P0010,P0022,7,9,open
P0010,P0023,27,5,open
P0010,P0024,25,1,open
P0010,P0025,86,2,open
P0010,P0026,73,8,open
P0010,P0027,39,5,open
P0010,P0028,91,4,open
P0010,P0029,55,6,open
P0010,P0030,5,7,open
P0010,P0031,56,2,open
P0010,P0032,10,2,open
P0010,P0033,80,9,open
P0010,P0034,64,2,open
P0010,P0035,1,5,open
P0010,P0036,74,3,open
P0010,P0037,88,10,open
P0010,P0038,16,9,open
P0010,P0039,1,1,open
P0010,P0040,7,5,open
P0010,P0041,62,1,open
P0010,P0042,46,8,open
P0010,P0043,72,4,open
P0010,P0044,26,6,open
P0010,P0045,72,4,open
P0010,P0046,85,5,open
P0010,P0047,44,1,open
P0010,P0048,49,8,open
P0010,P0049,40,8,open
P0010,P0050,82,2,open
P0010,P0051,31,5,open
P0010,P0052,76,1,open
P0010,P0053,92,6,open
P0010,P0054,52,3,open
P0010,P0055,29,8,open
P0010,P0056,60,3,open
P0010,P0057,72,7,open
P0010,P0058,1,4,open
P0010,P0059,37,3,open
P0010,P0060,91,3,open
P0010,P0061,22,9,open
P0010,P0062,39,2,open
P0010,P0063,4,10,open
P0010,P0064,5,9,open
P0010,P0065,4,8,open
P0010,P0066,75,9,open
P0010,P0067,19,10,open
P0010,P0068,73,8,open
P0010,P0069,74,8,open
P0010,P0070,53,6,open
P0010,P0071,8,8,open
P0010,P0072,100,9,open
P0010,P0073,92,8,open
P0010,P0074,87,9,open
P0010,P0075,15,1,open
P0010,P0076,36,4,open
P0010,P0077,11,8,open
P0010,P0078,83,6,open
P0010,P0079,2,2,open
P0010,P0080,16,5,open
P0011,P0012,37,6,open
P0011,P0013,60,1,open
P0011,P0014,24,9,open
P0011,P0015,93,6,open
P0011,P0016,94,4,open
P0011,P0017,4,4,open
P0011,P0018,12,5,open
P0011,P0019,59,6,open
P0011,P0020,47,4,open
P0011,P0021,35,3,open
P0011,P0022,93,7,open
P0011,P0023,40,9,open
P0011,P0024,2,7,open
P0011,P0025,50,4,open
P0011,P0026,48,8,open
P0011,P0027,51,6,open
P0011,P0028,57,5,open
P0011,P0029,23,7,open
P0011,P0030,40,8,open
P0011,P0031,83,7,open
P0011,P0032,81,2,open
P0011,P0033,59,4,open
P0011,P0034,87,8,open
P0011,P0035,100,10,open
P0011,P0036,20,6,open
P0011,P0037,11,1,open
P0011,P0038,76,1,open
P0011,P0039,81,10,open
P0011,P0040,48,5,open
P0011,P0041,81,8,open
P0011,P0042,87,7,open
P0011,P0043,50,1,open
P0011,P0044,22,6,open
P0011,P0045,27,5,open
P0011,P0046,81,10,open
P0011,P0047,24,10,open
P0011,P0048,42,1,open
P0011,P0049,86,4,open
P0011,P0050,10,7,open
P0011,P0051,21,9,open
P0011,P0052,67,3,open
P0011,P0053,89,5,open
P0011,P0054,100,2,open
P0011,P0055,67,8,open
P0011,P0056,62,9,open
P0011,P0057,97,6,open
P0011,P0058,69,3,open
P0011,P0059,86,7,open
P0011,P0060,86,9,open
P0011,P0061,45,5,open
P0011,P0062,16,1,open
P0011,P0063,96,8,open
P0011,P0064,7,7,open
P0011,P0065,17,1,open
P0011,P0066,91,2,open
P0011,P0067,71,8,open
P0011,P0068,94,7,open
P0011,P0069,77,5,open
P0011,P0070,88,5,open
P0011,P0071,92,9,open
P0011,P0072,89,7,open
P0011,P0073,69,1,open
P0011,P0074,59,3,open
P0011,P0075,1,7,open
P0011,P0076,77,2,open
P0011,P0077,20,5,open
P0011,P0078,18,4,open
P0011,P0079,8,10,open
P0011,P0080,78,10,open
P0012,P0013,38,5,open
P0012,P0014,31,2,open
P0012,P0015,3,1,open
P0012,P0016,10,10,open
P0012,P0017,19,5,open
P0012,P0018,86,9,open
P0012,P0019,72,2,open
P0012,P0020,87,5,open
P0012,P0021,58,10,open
P0012,P0022,77,10,open
P0012,P0023,61,8,open
P0012,P0024,20,4,open
P0012,P0025,12,6,open
P0012,P0026,71,9,open
P0012,P0027,78,10,open
P0012,P0028,7,9,open
P0012,P0029,52,7,open
P0012,P0030,34,10,open
P0012,P0031,42,2,open
P0012,P0032,75,1,open
P0012,P0033,82,2,open
P0012,P0034,80,2,open
P0012,P0035,48,8,open
P0012,P0036,17,4,open
P0012,P0037,39,3,open
P0012,P0038,77,8,open
P0012,P0039,84,3,open
P0012,P0040,31,5,open
P0012,P0041,100,1,open
P0012,P0042,48,2,open
P0012,P0043,68,4,open
P0012,P0044,11,3,open
P0012,P0045,91,3,open
P0012,P0046,67,1,open
P0012,P0047,100,4,open
P0012,P0048,36,2,open
P0012,P0049,64,9,open
P0012,P0050,21,1,open
P0012,P0051,69,8,open
P0012,P0052,36,6,open
P0012,P0053,81,3,open
P0012,P0054,34,1,open
P0012,P0055,38,5,open
P0012,P0056,90,1,open
P0012,P0057,9,5,open
P0012,P0058,100,2,open
P0012,P0059,22,4,open
P0012,P0060,69,8,open
P0012,P0061,69,8,open
P0012,P0062,6,4,open
P0012,P0063,46,7,open
P0012,P0064,62,5,open
P0012,P0065,42,6,open
P0012,P0066,20,7,open
P0012,P0067,100,2,open
P0012,P0068,91,2,open
P0012,P0069,75,2,open
P0012,P0070,88,1,open
P0012,P0071,8,3,open
P0012,P0072,47,6,open
P0012,P0073,100,1,open
P0012,P0074,52,3,open
P0012,P0075,29,9,open
P0012,P0076,66,4,open
P0012,P0077,1,7,open
P0012,P0078,96,4,open
P0012,P0079,85,5,open
P0012,P0080,41,5,open
P0013,P0014,49,7,open
P0013,P0015,24,1,open
P0013,P0016,34,8,open
P0013,P0017,46,10,open
P0013,P0018,74,4,open
P0013,P0019,15,1,open
P0013,P0020,78,5,open
P0013,P0021,87,9,open
P0013,P0022,60,9,open
P0013,P0023,77,2,open
P0013,P0024,9,4,open
P0013,P0025,85,10,open
P0013,P0026,67,4,open
P0013,P0027,88,4,open
P0013,P0028,44,2,open
P0013,P0029,5,4,open
P0013,P0030,40,1,open
P0013,P0031,90,3,open
P0013,P0032,4,8,open
P0013,P0033,100,5,open
P0013,P0034,54,6,open
P0013,P0035,25,3,open
P0013,P0036,27,10,open
P0013,P0037,64,6,open
P0013,P0038,31,8,open
P0013,P0039,97,4,open
P0013,P0040,6,3,open
P0013,P0041,21,9,open
P0013,P0042,96,7,open
P0013,P0043,52,4,open
P0013,P0044,58,4,open
P0013,P0045,63,4,open
P0013,P0046,92,3,open
P0013,P0047,24,5,open
P0013,P0048,6,3,open
P0013,P0049,23,10,open
P0013,P0050,49,9,open
P0013,P0051,11,7,open
P0013,P0052,64,7,open
P0013,P0053,98,4,open
P0013,P0054,84,10,open
P0013,P0055,21,5,open
P0013,P0056,6,8,open
P0013,P0057,51,1,open
P0013,P0058,24,3,open
P0013,P0059,94,7,open
P0013,P0060,87,9,open
P0013,P0061,5,8,open
P0013,P0062,98,9,open
P0013,P0063,96,3,open
P0013,P0064,19,1,open
P0013,P0065,48,6,open
P0013,P0066,84,3,open
P0013,P0067,77,7,open
P0013,P0068,60,9,open
P0013,P0069,7,10,open
P0013,P0070,44,1,open
P0013,P0071,63,7,open
P0013,P0072,32,4,open
P0013,P0073,5,7,open
P0013,P0074,43,5,open
P0013,P0075,28,3,open
P0013,P0076,27,8,open
P0013,P0077,41,5,open
P0013,P0078,91,5,open
P0013,P0079,55,1,open
P0013,P0080,94,2,open
P0014,P0015,40,5,open
P0014,P0016,77,5,open
P0014,P0017,59,1,open
P0014,P0018,59,7,open
P0014,P0019,7,1,open
P0014,P0020,21,6,open
P0014,P0021,21,9,open
P0014,P0022,16,8,open
P0014,P0023,93,9,open
P0014,P0024,46,3,open
P0014,P0025,74,9,open
P0014,P0026,84,7,open
P0014,P0027,21,6,open
P0014,P0028,81,6,open
P0014,P0029,69,6,open
P0014,P0030,62,10,open
P0014,P0031,49,9,open
P0014,P0032,20,1,open
P0014,P0033,55,8,open
P0014,P0034,44,3,open
P0014,P0035,42,3,open
P0014,P0036,52,2,open
P0014,P0037,17,5,open
P0014,P0038,95,4,open
P0014,P0039,2,8,open
P0014,P0040,39,6,open
P0014,P0041,88,9,open
P0014,P0042,3,9,open
P0014,P0043,58,6,open
P0014,P0044,75,1,open
P0014,P0045,4,4,open
P0014,P0046,54,3,open
P0014,P0047,15,2,open
P0014,P0048,90,1,open
P0014,P0049,80,10,open
P0014,P0050,82,8,open
P0014,P0051,45,6,open
P0014,P0052,41,6,open
P0014,P0053,86,6,open
P0014,P0054,37,3,open
P0014,P0055,3,10,open
P0014,P0056,65,10,open
P0014,P0057,70,10,open
P0014,P0058,89,1,open
P0014,P0059,72,7,open
P0014,P0060,78,10,open
P0014,P0061,2,10,open
P0014,P0062,45,3,open
